MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/23/2021 14:24:26,1,1,1,3.80,15
8/23/2021 14:24:46,1,2,1,3.80,15
8/23/2021 15:34:50,1,3,1,3.79,15
8/23/2021 15:52:29,1,4,3,3.79,15
8/23/2021 17:48:06,1,5,1,3.79,15
8/23/2021 19:31:00,1,6,1,3.78,15
8/23/2021 19:53:02,1,7,1,3.78,15
8/23/2021 20:19:12,1,8,1,3.78,15
8/23/2021 20:58:08,1,9,1,3.78,15
8/23/2021 21:08:17,1,10,1,3.78,15
8/23/2021 21:42:18,1,11,1,3.78,15
8/23/2021 22:11:53,1,12,8,3.78,15
8/24/2021 8:41:26,1,13,2570,3.63,15
8/24/2021 9:35:27,1,14,253,3.62,15
8/24/2021 9:36:32,1,15,5,3.62,15
