MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/19/2021 18:55:13,1,1,10,3.75,0
7/19/2021 19:27:35,1,2,2,3.74,15
7/19/2021 19:30:19,1,3,5,3.74,15
7/19/2021 19:33:02,1,4,3,3.74,15
7/19/2021 20:27:08,1,5,3,3.74,15
7/19/2021 20:51:14,1,6,2,3.74,15
7/19/2021 21:35:54,1,7,260,3.72,15
7/20/2021 2:13:27,1,8,19,3.71,15
7/20/2021 2:42:48,1,9,269,3.69,15
7/20/2021 3:29:18,1,10,418,3.67,15
7/20/2021 3:30:25,1,11,10,3.68,15
7/20/2021 3:47:23,1,12,155,3.67,15
7/20/2021 3:50:16,1,13,13,3.67,15
7/20/2021 5:01:37,1,14,590,3.65,15
7/20/2021 5:24:49,1,15,210,3.65,15
7/20/2021 5:46:18,1,16,196,3.65,15
7/20/2021 8:03:50,1,17,43,3.65,15
7/20/2021 17:43:57,1,18,7,3.64,15
7/20/2021 18:26:14,1,19,3,3.64,15
7/20/2021 18:26:43,1,20,2,3.64,15
7/20/2021 19:30:35,1,21,581,3.62,15
7/20/2021 19:49:35,1,22,42,3.62,15
7/20/2021 19:54:18,1,23,2,3.63,15
7/20/2021 19:56:08,1,24,16,3.63,15
7/20/2021 20:21:18,1,25,191,3.62,15
7/20/2021 20:25:53,1,26,30,3.62,15
7/20/2021 20:41:18,1,27,101,3.62,15
7/20/2021 21:08:32,1,28,1,3.62,15
7/21/2021 0:18:55,1,29,40,3.62,15
7/21/2021 0:31:44,1,30,62,3.61,15
7/21/2021 0:47:58,1,31,111,3.61,15
7/21/2021 2:20:07,1,32,6,3.62,15
7/21/2021 2:25:31,1,33,48,3.61,15
7/21/2021 2:27:48,1,34,2,3.61,15
7/21/2021 2:30:46,1,35,30,3.62,15
7/21/2021 2:36:32,1,36,50,3.61,15
7/21/2021 2:38:21,1,37,15,3.61,15
7/21/2021 3:42:48,1,38,120,3.62,15
7/21/2021 3:55:20,1,39,13,3.61,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/19/2021 9:02:03,1,1,1,3.51,0
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/19/2021 9:03:33,1,1,17,3.51,0
7/19/2021 9:19:01,1,2,110,3.48,15
7/19/2021 14:39:34,1,3,2485,3.48,15
7/19/2021 14:53:26,1,4,118,3.48,15
7/19/2021 16:51:04,1,5,1068,3.48,15
7/19/2021 17:54:43,1,6,570,3.48,15
7/19/2021 18:14:36,1,7,162,3.48,15
7/19/2021 18:29:22,1,8,127,3.47,15
7/19/2021 19:18:23,1,9,9,3.48,15
7/19/2021 21:59:16,1,10,1455,3.48,15
7/19/2021 22:45:15,1,11,403,3.48,15
7/20/2021 3:38:03,1,12,3,3.49,15
7/20/2021 4:01:50,1,13,215,3.48,15
7/20/2021 7:02:25,1,14,1620,3.48,15
7/20/2021 7:11:42,1,15,80,3.49,15
7/20/2021 7:35:35,1,16,216,3.48,15
7/20/2021 7:44:57,1,17,84,3.49,15
7/20/2021 8:01:11,1,18,1,3.48,15
