MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/25/2021 20:17:47,1,1,1,4.32,0
7/25/2021 20:18:19,1,2,2,4.32,15
7/25/2021 20:18:46,1,3,1,4.32,15
7/25/2021 20:19:18,1,4,1,4.32,15
7/25/2021 20:19:53,1,5,1,4.32,15
7/25/2021 20:20:22,1,6,1,4.32,15
7/25/2021 20:20:51,1,7,1,4.32,15
7/25/2021 20:21:19,1,8,1,4.32,15
7/25/2021 20:22:12,1,9,6,4.32,15
7/25/2021 20:22:46,1,10,2,4.32,15
7/25/2021 20:23:11,1,11,1,4.32,15
7/25/2021 20:23:33,1,12,1,4.32,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/25/2021 20:17:46,1,1,4,4.32,0
7/25/2021 20:18:26,1,2,5,4.32,15
7/25/2021 20:18:49,1,3,1,4.32,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/25/2021 20:17:41,1,1,3,3.98,0
