MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/26/2021 10:05:06,4,1,4,3.98,0
7/26/2021 10:05:36,4,2,1,3.98,15
7/26/2021 10:06:11,4,3,1,3.97,15
7/26/2021 10:08:13,4,4,18,3.97,15
7/26/2021 10:08:44,4,5,3,3.97,15
7/26/2021 10:09:32,4,6,4,3.97,15
7/26/2021 10:09:57,4,7,1,3.97,15
7/26/2021 10:10:22,4,8,1,3.98,15
7/26/2021 10:10:51,4,9,2,3.97,15
7/26/2021 10:11:18,4,10,2,3.97,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/26/2021 10:05:05,4,1,4,3.97,0
7/26/2021 10:05:39,4,2,3,3.98,15
7/26/2021 10:06:34,4,3,1,3.98,15
7/26/2021 10:06:59,4,4,1,3.99,15
