MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/2/2021 22:01:14,35,1,1,3.88,15
8/2/2021 22:01:41,35,2,1,3.87,15
8/2/2021 22:08:20,35,3,1,3.88,15
8/2/2021 22:09:00,35,4,1,3.88,15
8/2/2021 22:10:56,35,5,1,3.88,15
8/2/2021 22:13:27,35,6,1,3.87,15
8/2/2021 22:15:57,35,7,1,3.89,15
8/2/2021 22:43:59,35,8,1,3.89,15
8/2/2021 23:46:44,35,9,1,3.90,15
8/2/2021 23:47:26,35,10,1,3.90,15
8/2/2021 23:48:24,35,11,1,3.90,15
8/2/2021 23:48:58,35,12,1,3.90,15
8/2/2021 23:49:48,35,13,1,3.90,15
8/2/2021 23:54:02,35,14,1,3.89,15
8/2/2021 23:54:49,35,15,1,3.90,15
8/2/2021 23:55:25,35,16,1,3.90,15
8/3/2021 0:14:45,35,17,1,3.90,15
8/3/2021 0:15:37,35,18,1,3.91,15
8/3/2021 0:16:00,35,19,1,3.91,15
8/3/2021 0:16:29,35,20,1,3.91,15
8/3/2021 0:16:53,35,21,1,3.90,15
8/3/2021 0:17:41,35,22,1,3.90,15
8/3/2021 0:18:06,35,23,1,3.90,15
8/3/2021 0:19:19,35,24,2,3.90,15
8/3/2021 0:19:44,35,25,1,3.90,15
8/3/2021 0:20:10,35,26,1,3.90,15
8/3/2021 0:20:41,35,27,1,3.90,15
8/3/2021 0:21:28,35,28,1,3.91,15
8/3/2021 0:21:53,35,29,1,3.90,15
8/3/2021 0:22:18,35,30,1,3.90,15
8/3/2021 0:22:44,35,31,1,3.91,15
8/3/2021 0:23:10,35,32,1,3.90,15
8/3/2021 0:23:51,35,33,1,3.91,15
8/3/2021 0:24:15,35,34,1,3.91,15
8/3/2021 0:24:57,35,35,1,3.90,15
8/3/2021 0:25:28,35,36,1,3.90,15
8/3/2021 0:26:54,35,37,1,3.91,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/2/2021 22:01:15,35,1,1,3.91,15
8/2/2021 22:01:49,35,2,1,3.91,15
8/2/2021 22:03:42,35,3,1,3.91,15
8/3/2021 0:18:12,35,4,2,3.93,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/2/2021 22:00:56,35,1,1,3.99,15
8/2/2021 22:15:55,35,2,2,3.98,15
8/2/2021 22:41:03,35,3,117,3.97,15
8/2/2021 22:55:43,35,4,4,3.97,15
8/2/2021 23:31:29,35,5,1,3.97,15
8/2/2021 23:31:54,35,6,1,3.97,15
8/2/2021 23:34:59,35,7,1,3.97,15
8/2/2021 23:35:23,35,8,1,3.97,15
8/2/2021 23:40:01,35,9,1,3.98,15
8/2/2021 23:41:18,35,10,1,3.97,15
8/2/2021 23:45:00,35,11,1,3.97,15
8/2/2021 23:47:45,35,12,1,3.97,15
8/2/2021 23:48:30,35,13,1,3.97,15
8/2/2021 23:57:09,35,14,1,3.97,15
8/3/2021 0:01:06,35,15,1,3.97,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/2/2021 22:06:29,35,1,1,3.96,15
8/2/2021 22:11:55,35,2,1,3.97,15
8/2/2021 22:26:52,35,3,1,3.97,15
8/2/2021 22:31:28,35,4,1,3.97,15
8/2/2021 22:43:01,35,5,1,3.96,15
8/2/2021 23:48:11,35,6,1,3.96,15
8/2/2021 23:48:59,35,7,2,3.96,15
8/2/2021 23:49:22,35,8,1,3.96,15
8/2/2021 23:55:05,35,9,1,3.96,15
8/3/2021 0:54:30,35,10,1,3.96,15
8/3/2021 1:21:35,35,11,1,3.96,15
8/3/2021 2:17:18,35,12,1,3.96,15
8/3/2021 2:59:30,35,13,1,3.96,15
8/3/2021 3:02:00,35,14,1,3.96,15
8/3/2021 3:16:45,35,15,1,3.96,15
8/3/2021 4:03:27,35,16,1,3.96,15
8/3/2021 4:07:03,35,17,1,3.96,15
8/3/2021 4:07:54,35,18,1,3.96,15
8/3/2021 4:57:50,35,19,1,3.95,15
8/3/2021 4:58:55,35,20,1,3.95,15
8/3/2021 5:26:12,35,21,1,3.95,15
8/3/2021 5:26:58,35,22,1,3.95,15
8/3/2021 5:30:02,35,23,2,3.96,15
8/3/2021 5:51:46,35,24,1,3.95,15
8/3/2021 6:25:36,35,25,3,3.95,15
8/3/2021 7:09:00,35,26,1,3.95,15
8/3/2021 7:09:23,35,27,1,3.95,15
8/3/2021 7:19:31,35,28,1,3.95,15
8/3/2021 7:20:09,35,29,1,3.95,15
8/3/2021 7:30:31,35,30,1,3.95,15
8/3/2021 7:42:56,35,31,1,3.96,15
8/3/2021 7:55:28,35,32,1,3.95,15
8/3/2021 7:55:58,35,33,1,3.95,15
8/3/2021 7:56:57,35,34,1,3.94,15
8/3/2021 8:36:26,35,35,1,3.94,15
8/3/2021 8:36:52,35,36,1,3.95,15
8/3/2021 8:37:24,35,37,1,3.94,15
8/3/2021 8:38:06,35,38,1,3.95,15
8/3/2021 8:47:28,35,39,4,3.95,15
8/3/2021 9:02:58,35,40,1,3.95,15
8/3/2021 9:03:33,35,41,1,3.94,15
8/3/2021 9:04:00,35,42,2,3.95,15
8/3/2021 9:04:53,35,43,1,3.94,15
8/3/2021 9:28:34,35,44,1,3.94,15
8/3/2021 9:29:11,35,45,1,3.95,15
8/3/2021 9:55:18,35,46,1,3.95,15
8/3/2021 10:34:46,35,47,1,3.94,15
8/3/2021 10:46:40,35,48,1,3.94,15
8/3/2021 10:47:30,35,49,1,3.94,15
8/3/2021 12:00:57,35,50,2,3.94,15
8/3/2021 12:25:20,35,51,1,3.94,15
8/3/2021 12:26:34,35,52,3,3.94,15
8/3/2021 13:37:10,35,53,1,3.94,15
8/3/2021 13:56:48,35,54,1,3.94,15
8/3/2021 14:06:09,35,55,1,3.94,15
8/3/2021 14:18:37,35,56,1,3.94,15
8/3/2021 14:54:33,35,57,1,3.93,15
8/3/2021 15:22:12,35,58,1,3.93,15
8/3/2021 15:22:50,35,59,1,3.93,15
8/3/2021 16:18:35,35,60,1,3.93,15
8/3/2021 16:19:43,35,61,4,3.93,15
8/3/2021 16:20:21,35,62,2,3.93,15
8/3/2021 20:27:28,35,63,1145,3.83,15
8/3/2021 21:39:04,35,64,330,3.80,15
8/3/2021 21:40:33,35,65,7,3.81,15
8/3/2021 21:41:00,35,66,1,3.81,15
8/3/2021 21:42:30,35,67,1,3.81,15
8/3/2021 22:01:53,35,68,1,3.81,15
8/3/2021 22:50:18,35,69,1,3.80,15
8/3/2021 22:50:56,35,70,1,3.80,15
8/3/2021 23:51:30,35,71,1,3.81,15
8/3/2021 23:52:15,35,72,1,3.80,15
8/3/2021 23:52:55,35,73,1,3.80,15
8/3/2021 23:53:37,35,74,1,3.80,15
8/3/2021 23:54:38,35,75,1,3.80,15
8/4/2021 0:19:39,35,76,1,3.80,15
8/4/2021 0:20:05,35,77,1,3.80,15
8/4/2021 1:09:47,35,78,1,3.80,15
8/4/2021 2:03:18,35,79,1,3.80,15
8/4/2021 2:03:56,35,80,1,3.80,15
8/4/2021 2:04:38,35,81,1,3.80,15
8/4/2021 2:05:24,35,82,1,3.80,15
8/4/2021 2:46:24,35,83,1,3.80,15
8/4/2021 2:46:59,35,84,1,3.80,15
8/4/2021 2:47:53,35,85,1,3.80,15
8/4/2021 3:07:38,35,86,1,3.80,15
8/4/2021 3:50:22,35,87,2,3.79,15
8/4/2021 3:51:53,35,88,1,3.80,15
8/4/2021 3:52:41,35,89,1,3.80,15
8/4/2021 4:24:00,35,90,1,3.80,15
8/4/2021 4:24:35,35,91,1,3.80,15
8/4/2021 5:09:16,35,92,1,3.79,15
8/4/2021 5:10:06,35,93,1,3.79,15
8/4/2021 5:31:24,35,94,1,3.79,15
8/4/2021 5:32:00,35,95,1,3.79,15
8/4/2021 5:32:50,35,96,1,3.78,15
8/4/2021 6:15:24,35,97,1,3.79,15
8/4/2021 6:49:02,35,98,1,3.79,15
8/4/2021 7:00:58,35,99,1,3.78,15
8/4/2021 7:02:20,35,100,1,3.79,15
8/4/2021 7:08:26,35,101,1,3.79,15
8/4/2021 7:16:46,35,102,1,3.79,15
8/4/2021 7:17:16,35,103,1,3.78,15
8/4/2021 7:32:21,35,104,1,3.79,15
8/4/2021 7:45:03,35,105,1,3.78,15
8/4/2021 7:53:58,35,106,1,3.79,15
8/4/2021 7:54:29,35,107,1,3.79,15
8/4/2021 13:27:31,35,108,3,3.78,15
8/4/2021 13:28:19,35,109,1,3.77,15
8/4/2021 13:28:48,35,110,1,3.78,15
8/4/2021 13:29:17,35,111,1,3.77,15
8/4/2021 13:29:52,35,112,1,3.77,15
8/4/2021 13:33:41,35,113,1,3.78,15
8/4/2021 13:34:34,35,114,2,3.77,15
8/4/2021 13:54:52,35,115,1,3.78,15
8/4/2021 14:15:55,35,116,1,3.78,15
8/4/2021 14:16:46,35,117,2,3.77,15
8/4/2021 14:17:34,35,118,1,3.78,15
8/4/2021 15:08:32,35,119,1,3.77,15
8/4/2021 16:01:52,35,120,1,3.77,15
8/4/2021 16:02:52,35,121,2,3.77,15
8/4/2021 16:03:50,35,122,1,3.77,15
8/4/2021 16:04:33,35,123,1,3.77,15
8/4/2021 16:05:18,35,124,1,3.78,15
8/4/2021 16:13:53,35,125,1,3.77,15
8/4/2021 16:14:19,35,126,1,3.77,15
8/4/2021 16:38:22,35,127,1,3.77,15
8/4/2021 16:51:39,35,128,1,3.77,15
8/4/2021 16:52:08,35,129,1,3.76,15
8/4/2021 19:42:36,35,130,1,3.76,15
