MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/26/2021 10:21:00,4,1,1,3.98,0
7/26/2021 10:21:24,4,2,1,3.98,15
7/26/2021 10:21:50,4,3,1,3.97,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/26/2021 10:20:59,4,1,1,3.97,0
7/26/2021 11:45:30,4,2,1,3.96,15
7/26/2021 12:14:21,4,3,3,3.97,15
7/26/2021 13:03:40,4,4,5,3.96,15
7/26/2021 22:15:33,4,5,1,3.94,15
7/27/2021 2:19:44,4,6,20,3.94,15
7/27/2021 2:37:16,4,7,43,3.94,15
7/27/2021 2:49:04,4,8,110,3.95,15
7/27/2021 2:50:45,4,9,3,3.94,15
7/27/2021 2:51:36,4,10,8,3.94,15
7/27/2021 2:52:08,4,11,2,3.94,15
7/27/2021 2:57:53,4,12,34,3.93,15
7/27/2021 3:06:12,4,13,61,3.93,15
7/27/2021 3:11:34,4,14,31,3.93,15
7/27/2021 3:38:57,4,15,261,3.93,15
7/27/2021 3:56:36,4,16,171,3.91,15
7/27/2021 4:18:54,4,17,2,3.92,15
7/27/2021 4:34:20,4,18,139,3.92,15
7/27/2021 4:46:22,4,19,10,3.92,15
7/27/2021 5:22:19,4,20,28,3.92,15
7/27/2021 8:56:52,4,21,2039,3.85,15
7/27/2021 9:22:07,4,22,10,3.86,15
7/27/2021 9:23:25,4,23,11,3.85,15
7/27/2021 9:28:46,4,24,50,3.85,15
7/27/2021 9:56:26,4,25,263,3.85,15
7/27/2021 11:22:13,4,26,818,3.82,15
7/27/2021 11:22:57,4,27,6,3.82,15
7/27/2021 11:24:07,4,28,10,3.82,15
7/27/2021 11:24:57,4,29,1,3.82,15
7/27/2021 11:28:00,4,30,8,3.82,15
7/27/2021 11:28:22,4,31,1,3.82,15
7/27/2021 11:28:50,4,32,2,3.82,15
7/27/2021 11:29:53,4,33,1,3.82,15
7/27/2021 11:30:31,4,34,4,3.82,15
7/27/2021 11:35:47,4,35,2,3.82,15
7/27/2021 11:47:15,4,36,102,3.81,15
7/27/2021 11:48:40,4,37,2,3.81,15
7/27/2021 11:49:07,4,38,1,3.82,15
7/27/2021 11:54:01,4,39,1,3.81,15
7/27/2021 12:00:06,4,40,1,3.82,15
7/27/2021 12:12:05,4,41,2,3.82,15
7/27/2021 12:12:28,4,42,1,3.81,15
7/27/2021 12:13:03,4,43,1,3.81,15
7/27/2021 13:52:04,4,44,2,3.81,15
7/27/2021 13:58:54,4,45,2,3.81,15
7/27/2021 14:02:01,4,46,1,3.81,15
7/27/2021 14:57:42,4,47,1,3.80,15
7/27/2021 14:58:24,4,48,1,3.81,15
7/27/2021 14:59:20,4,49,1,3.81,15
7/27/2021 14:59:43,4,50,1,3.81,15
