MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/30/2021 13:27:00,4,1,1,3.93,15
8/30/2021 13:27:24,4,2,1,3.93,15
8/30/2021 13:32:47,4,3,1,3.92,15
8/30/2021 13:46:57,4,4,1,3.92,15
8/30/2021 14:16:25,4,5,1,3.92,15
8/30/2021 14:22:46,4,6,1,3.92,15
8/30/2021 14:27:33,4,7,1,3.91,15
8/30/2021 14:34:42,4,8,1,3.92,15
8/30/2021 14:38:10,4,9,1,3.91,15
8/30/2021 14:59:58,4,10,1,3.91,15
8/30/2021 15:05:40,4,11,1,3.91,15
8/30/2021 15:10:45,4,12,1,3.91,15
8/30/2021 15:15:12,4,13,1,3.91,15
8/30/2021 15:22:58,4,14,1,3.92,15
8/30/2021 15:34:06,4,15,1,3.91,15
8/30/2021 15:43:21,4,16,1,3.91,15
8/30/2021 15:50:10,4,17,1,3.91,15
8/30/2021 15:56:37,4,18,1,3.91,15
8/30/2021 16:00:27,4,19,1,3.91,15
8/30/2021 16:12:25,4,20,1,3.91,15
8/30/2021 16:14:47,4,21,1,3.91,15
8/30/2021 16:22:07,4,22,1,3.91,15
8/30/2021 16:24:43,4,23,1,3.91,15
8/30/2021 16:47:13,4,24,1,3.91,15
8/30/2021 17:02:13,4,25,1,3.91,15
8/30/2021 17:06:41,4,26,1,3.91,15
8/30/2021 17:20:56,4,27,1,3.91,15
8/30/2021 17:26:59,4,28,1,3.91,15
8/30/2021 17:33:00,4,29,1,3.91,15
8/30/2021 17:39:03,4,30,1,3.9,15
8/30/2021 17:43:38,4,31,1,3.91,15
8/30/2021 17:57:12,4,32,3,3.91,15
8/30/2021 18:05:36,4,33,1,3.9,15
8/30/2021 18:17:37,4,34,1,3.9,15
8/30/2021 19:20:17,4,35,1,3.9,15
8/30/2021 19:21:36,4,36,2,3.91,15
8/30/2021 19:45:38,4,37,1,3.9,15
8/30/2021 19:55:14,4,38,2,3.9,15
8/30/2021 20:08:02,4,39,1,3.9,15
8/30/2021 20:14:04,4,40,1,3.9,15
8/30/2021 20:32:50,4,41,1,3.9,15
8/30/2021 21:48:29,4,42,1,3.9,15
8/30/2021 21:50:06,4,43,1,3.89,15
8/30/2021 21:54:52,4,44,2,3.89,15
8/30/2021 22:11:29,4,45,1,3.89,15
8/30/2021 22:42:12,4,46,1,3.9,15
8/30/2021 22:43:29,4,47,1,3.89,15
8/30/2021 23:00:52,4,48,1,3.89,15
8/30/2021 23:28:57,4,49,1,3.89,15
8/31/2021 0:00:35,4,50,1,3.89,15
8/31/2021 0:15:32,4,51,1,3.89,15
8/31/2021 0:28:45,4,52,1,3.89,15
8/31/2021 2:55:27,4,53,1,3.89,15
8/31/2021 3:06:38,4,54,1,3.89,15
8/31/2021 5:18:51,4,55,1,3.89,15
8/31/2021 5:22:20,4,56,1,3.88,15
8/31/2021 7:10:01,4,57,1,3.89,15
8/31/2021 7:56:27,4,58,1,3.89,15
8/31/2021 8:00:27,4,59,1,3.88,15
8/31/2021 8:05:21,4,60,1,3.89,15
8/31/2021 8:23:35,4,61,1,3.88,15
8/31/2021 11:13:57,4,62,1,3.87,15
8/31/2021 11:15:17,4,63,1,3.88,15
8/31/2021 11:18:09,4,64,1,3.88,15
8/31/2021 11:23:21,4,65,1,3.89,15
8/31/2021 11:31:44,4,66,1,3.88,15
8/31/2021 11:46:59,4,67,1,3.88,15
8/31/2021 12:27:55,4,68,1,3.88,15
8/31/2021 12:34:22,4,69,1,3.87,15
8/31/2021 12:51:05,4,70,1,3.88,15
8/31/2021 13:07:07,4,71,1,3.88,15
8/31/2021 13:16:35,4,72,1,3.88,15
8/31/2021 13:20:16,4,73,1,3.88,15
8/31/2021 13:27:33,4,74,1,3.87,15
8/31/2021 13:36:07,4,75,1,3.88,15
8/31/2021 13:49:31,4,76,1,3.87,15
8/31/2021 13:56:04,4,77,1,3.88,15
8/31/2021 14:02:38,4,78,1,3.88,15
8/31/2021 14:08:24,4,79,1,3.88,15
8/31/2021 14:13:30,4,80,1,3.88,15
8/31/2021 14:25:40,4,81,1,3.87,15
8/31/2021 14:35:00,4,82,1,3.88,15
8/31/2021 14:40:12,4,83,1,3.88,15
8/31/2021 14:48:11,4,84,1,3.87,15
8/31/2021 15:01:27,4,85,1,3.87,15
8/31/2021 15:24:52,4,86,1,3.87,15
8/31/2021 15:35:04,4,87,1,3.87,15
8/31/2021 15:53:45,4,88,1,3.88,15
8/31/2021 16:20:28,4,89,1,3.87,15
8/31/2021 16:36:49,4,90,1,3.87,15
8/31/2021 16:37:44,4,91,1,3.88,15
8/31/2021 17:16:04,4,92,1,3.87,15
8/31/2021 17:24:34,4,93,1,3.87,15
8/31/2021 17:33:20,4,94,2,3.87,15
8/31/2021 17:46:00,4,95,1,3.87,15
8/31/2021 18:02:07,4,96,1,3.87,15
8/31/2021 18:25:41,4,97,1,3.87,15
8/31/2021 18:38:02,4,98,1,3.87,15
8/31/2021 19:41:06,4,99,1,3.87,15
8/31/2021 19:53:51,4,100,1,3.87,15
8/31/2021 19:56:48,4,101,1,3.87,15
8/31/2021 20:05:19,4,102,1,3.87,15
8/31/2021 20:56:40,4,103,1,3.87,15
8/31/2021 21:05:08,4,104,1,3.87,15
8/31/2021 21:16:36,4,105,1,3.87,15
8/31/2021 21:22:06,4,106,1,3.87,15
8/31/2021 22:01:01,4,107,1,3.87,15
8/31/2021 22:10:30,4,108,1,3.87,15
8/31/2021 22:16:55,4,109,1,3.88,15
8/31/2021 22:26:34,4,110,2,3.88,15
8/31/2021 22:53:41,4,111,1,3.87,15
8/31/2021 22:55:14,4,112,1,3.87,15
8/31/2021 23:21:13,4,113,1,3.87,15
8/31/2021 23:28:48,4,114,1,3.87,15
8/31/2021 23:33:05,4,115,1,3.87,15
8/31/2021 23:46:31,4,116,1,3.87,15
9/1/2021 0:09:17,4,117,1,3.87,15
9/1/2021 2:34:21,4,118,1,3.87,15
9/1/2021 2:35:42,4,119,1,3.87,15
9/1/2021 4:25:31,4,120,1,3.87,15
9/1/2021 6:17:09,4,121,1,3.87,15
9/1/2021 6:37:57,4,122,1,3.87,15
9/1/2021 8:07:09,4,123,1,3.87,15
9/1/2021 9:14:21,4,124,1,3.87,15
9/1/2021 9:15:27,4,125,1,3.87,15
9/1/2021 9:16:00,4,126,1,3.87,15
9/1/2021 9:16:34,4,127,1,3.87,15
9/1/2021 10:38:03,4,128,1,3.87,15
9/1/2021 10:39:17,4,129,1,3.87,15
9/1/2021 10:42:52,4,130,1,3.87,15
9/1/2021 11:44:53,4,131,1,3.87,15
9/1/2021 11:57:15,4,132,1,3.87,15
9/1/2021 11:58:37,4,133,1,3.86,15
9/1/2021 12:26:37,4,134,1,3.86,15
9/1/2021 12:38:44,4,135,1,3.87,15
9/1/2021 12:46:40,4,136,1,3.87,15
9/1/2021 12:59:58,4,137,1,3.87,15
9/1/2021 13:07:11,4,138,1,3.87,15
9/1/2021 13:31:20,4,139,2,3.86,15
9/1/2021 13:38:46,4,140,1,3.86,15
9/1/2021 13:51:38,4,141,1,3.86,15
9/1/2021 13:54:57,4,142,1,3.86,15
9/1/2021 14:04:20,4,143,1,3.87,15
9/1/2021 14:37:51,4,144,1,3.86,15
9/1/2021 14:48:51,4,145,1,3.86,15
9/1/2021 14:53:21,4,146,1,3.86,15
9/1/2021 15:07:08,4,147,1,3.87,15
9/1/2021 16:21:42,4,148,1,3.85,15
9/1/2021 16:25:16,4,149,1,3.87,15
9/1/2021 16:29:29,4,150,1,3.87,15
9/1/2021 16:39:25,4,151,1,3.86,15
9/1/2021 16:45:02,4,152,1,3.86,15
9/1/2021 16:55:18,4,153,1,3.86,15
9/1/2021 17:04:31,4,154,1,3.86,15
9/1/2021 17:20:04,4,155,1,3.86,15
9/1/2021 17:29:18,4,156,1,3.86,15
9/1/2021 18:35:29,4,157,3,3.87,15
9/1/2021 18:42:49,4,158,1,3.86,15
9/1/2021 18:51:47,4,159,1,3.86,15
9/1/2021 19:01:19,4,160,1,3.87,15
9/1/2021 19:07:56,4,161,1,3.86,15
9/1/2021 19:25:25,4,162,1,3.86,15
9/1/2021 19:37:49,4,163,1,3.85,15
9/1/2021 19:57:07,4,164,1,3.86,15
9/1/2021 21:05:57,4,165,1,3.85,15
9/1/2021 21:39:07,4,166,1,3.85,15
9/1/2021 21:47:11,4,167,1,3.86,15
9/1/2021 21:52:35,4,168,1,3.86,15
9/1/2021 22:43:06,4,169,1,3.85,15
9/1/2021 22:47:40,4,170,1,3.86,15
9/1/2021 22:52:04,4,171,2,3.86,15
9/1/2021 23:03:23,4,172,1,3.85,15
9/1/2021 23:08:55,4,173,1,3.85,15
9/1/2021 23:13:24,4,174,1,3.85,15
9/2/2021 1:53:41,4,175,1,3.85,15
9/2/2021 1:54:56,4,176,1,3.85,15
9/2/2021 1:58:39,4,177,1,3.85,15
