MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/22/2021 19:20:43,1,1,1,4.32,15
8/22/2021 19:21:05,1,2,1,4.32,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/22/2021 19:20:46,1,1,1,4.32,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/22/2021 19:20:44,1,1,1,4.32,15
8/22/2021 19:21:10,1,2,1,4.32,15
8/22/2021 19:21:34,1,3,1,4.32,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/22/2021 19:20:42,1,1,1,4.32,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/22/2021 19:20:40,1,1,1,4.32,15
8/22/2021 19:21:03,1,2,1,4.32,15
8/22/2021 19:21:25,1,3,1,4.32,15
8/22/2021 19:21:52,1,4,1,4.32,15
8/22/2021 19:22:19,1,5,1,4.32,15
8/22/2021 19:22:43,1,6,1,4.32,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/22/2021 19:20:54,1,1,2,4.16,15
8/22/2021 19:28:20,1,2,1,4.16,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/22/2021 19:21:06,1,1,3,4.16,15
