MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/22/2021 17:37:55,1,1,1,3.78,0
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/22/2021 17:32:47,1,1,3,3.78,0
7/22/2021 17:33:45,1,2,1,3.78,15
7/22/2021 17:35:20,1,3,1,3.78,15
7/22/2021 17:35:43,1,4,1,3.78,15
7/22/2021 17:40:01,1,5,1,3.78,15
7/22/2021 17:40:22,1,6,1,3.78,15
7/22/2021 17:40:47,1,7,1,3.78,15
7/22/2021 17:41:09,1,8,1,3.78,15
7/22/2021 17:42:48,1,9,1,3.78,15
7/22/2021 17:43:10,1,10,1,3.78,15
7/22/2021 17:43:58,1,11,1,3.78,15
