ID,sensor,tiempo,actividad,evento,exito
264,0,17587,1,0,0
265,0,18513,1,0,0
265,0,118288,2,0,0
265,0,119256,3,0,0
265,0,119421,4,0,0
265,0,120413,5,1,1
265,0,120468,6,1,1
265,0,120784,7,1,1
264,0,192278,2,0,0
264,0,192357,3,0,0
264,0,192451,4,0,0
264,0,193311,5,1,1
265,0,208842,8,1,1
265,0,208986,9,1,1
265,0,209078,10,1,1
265,0,209175,11,1,1
265,0,210081,12,2,2
265,0,210131,13,2,2
265,0,210236,14,2,2
265,0,210336,15,2,2
265,0,210444,16,2,2
265,0,210548,17,2,2
265,0,210653,18,2,2
265,0,210764,19,2,2
265,0,210876,20,2,2
265,0,210992,21,2,2
265,0,211104,22,2,2
265,0,211227,23,2,2
265,0,211324,24,2,2
264,0,225111,6,1,1
264,0,225361,7,1,1
264,0,225428,8,1,1
265,0,250061,25,2,2
265,0,250405,26,2,2
265,0,250532,27,2,2
265,0,250641,28,2,2
265,0,250726,29,2,2
265,0,250814,30,2,2
265,0,250907,31,2,2
265,0,251000,32,2,2
265,0,251092,33,2,2
265,0,251189,34,2,2
265,0,251289,35,2,2
265,0,251385,36,2,2
265,0,251490,37,2,2
265,0,251590,38,2,2
265,0,251695,39,2,2
265,0,251806,40,2,2
265,0,251911,41,2,2
265,0,252014,42,2,2
265,0,252123,43,2,2
265,0,252231,44,2,2
265,0,252343,45,2,2
264,0,278996,9,1,1
264,0,279098,10,1,1
264,0,279537,11,1,1
264,0,311180,12,2,2
265,0,357212,46,3,3
265,0,357246,47,3,3
265,0,357355,48,3,3
265,0,357459,49,3,3
265,0,357564,50,3,3
265,0,357671,51,3,3
265,0,357776,52,3,3
265,0,357883,53,3,3
265,0,357988,54,3,3
265,0,358104,55,3,3
265,0,358219,56,3,3
265,0,358328,57,3,3
265,0,358435,58,3,3
265,0,358551,59,3,3
265,0,358671,60,3,3
265,0,358782,61,3,3
265,0,358894,62,3,3
265,0,359014,63,3,3
265,0,359127,64,3,3
265,0,359481,65,3,3
265,0,359720,66,3,3
265,0,359821,67,3,3
265,0,359929,68,3,3
265,0,360037,69,3,3
265,0,360145,70,3,3
265,0,360257,71,3,3
264,0,392760,13,2,2
264,0,392866,14,2,2
264,0,392968,15,2,2
264,0,393196,16,2,2
264,0,393294,17,2,2
264,0,393404,18,2,2
264,0,393513,19,2,2
264,0,393623,20,2,2
264,0,393741,21,2,2
264,0,393859,22,2,2
264,0,394774,23,3,3
264,0,394847,24,3,3
264,0,394977,25,3,3
264,0,395102,26,3,3
264,0,395231,27,3,3
264,0,395361,28,3,3
264,0,395513,29,3,3
264,0,395655,30,3,3
264,0,395796,31,3,3
264,0,395925,32,3,3
264,0,396054,33,3,3
264,0,396184,34,3,3
264,0,396431,35,3,3
264,0,396564,36,3,3
264,0,396686,37,3,3
264,0,396819,38,3,3
264,0,396956,39,3,3
264,0,397086,40,3,3
264,0,397223,41,3,3
264,0,397361,42,3,3
264,0,397521,43,3,3
