MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/25/2021 20:09:39,1,1,2,4.31,0
7/25/2021 20:10:10,1,2,1,4.31,15
7/25/2021 20:10:37,1,3,1,4.31,15
7/25/2021 20:11:04,1,4,1,4.31,15
7/25/2021 20:11:33,1,5,1,4.31,15
7/25/2021 20:12:10,1,6,3,4.31,15
7/25/2021 20:12:39,1,7,1,4.31,15
7/25/2021 20:13:08,1,8,1,4.31,15
7/25/2021 20:13:40,1,9,1,4.31,15
7/25/2021 20:14:12,1,10,1,4.31,15
7/25/2021 20:14:40,1,11,1,4.32,15
7/25/2021 20:15:15,1,12,2,4.31,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/25/2021 20:09:35,1,1,1,3.90,0
