MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
10/7/2021 13:27:43,4,1,1,3.96,15
10/7/2021 14:03:16,4,2,1,3.92,15
10/7/2021 14:09:51,4,3,1,3.93,15
10/7/2021 14:45:52,4,4,1,3.92,15
10/7/2021 14:46:29,4,5,1,3.92,15
10/7/2021 14:57:54,4,6,1,3.91,15
10/7/2021 14:58:28,4,7,1,3.92,15
10/7/2021 15:11:54,4,8,1,3.92,15
10/7/2021 18:23:03,4,9,1,3.91,15
10/7/2021 18:23:41,4,10,1,3.91,15
10/7/2021 18:24:29,4,11,1,3.91,15
10/7/2021 18:26:37,4,12,1,3.92,15
10/7/2021 18:27:13,4,13,1,3.91,15
10/7/2021 18:37:30,4,14,1,3.91,15
10/7/2021 19:33:49,4,15,1,3.91,15
10/7/2021 19:34:33,4,16,1,3.91,15
10/7/2021 19:35:22,4,17,1,3.91,15
10/7/2021 19:59:57,4,18,1,3.91,15
10/7/2021 20:11:11,4,19,1,3.91,15
10/7/2021 21:01:03,4,20,1,3.91,15
10/7/2021 21:01:47,4,21,1,3.91,15
10/7/2021 21:02:31,4,22,1,3.91,15
10/7/2021 21:46:10,4,23,1,3.91,15
10/7/2021 22:11:01,4,24,1,3.91,15
10/7/2021 22:11:44,4,25,1,3.91,15
10/7/2021 22:36:28,4,26,1,3.91,15
10/7/2021 22:36:52,4,27,1,3.91,15
10/7/2021 22:54:28,4,28,1,3.91,15
10/7/2021 23:08:15,4,29,1,3.91,15
10/7/2021 23:08:47,4,30,1,3.91,15
10/8/2021 0:46:37,4,31,1,3.91,15
10/8/2021 0:47:00,4,32,1,3.91,15
10/8/2021 0:47:45,4,33,1,3.91,15
10/8/2021 1:23:32,4,34,1,3.91,15
10/8/2021 1:24:17,4,35,1,3.90,15
10/8/2021 1:25:05,4,36,1,3.90,15
10/8/2021 4:04:56,4,37,1,3.90,15
10/8/2021 4:05:40,4,38,1,3.90,15
10/8/2021 8:36:40,4,39,1,3.90,15
10/8/2021 10:03:38,4,40,1,3.89,15
10/8/2021 10:04:22,4,41,1,3.89,15
10/8/2021 11:26:19,4,42,1,3.89,15
10/8/2021 11:28:27,4,43,1,3.89,15
10/8/2021 11:54:46,4,44,1,3.89,15
10/8/2021 11:56:43,4,45,2,3.89,15
10/8/2021 11:59:16,4,46,1,3.89,15
10/8/2021 12:43:55,4,47,1,3.89,15
