MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/26/2021 10:24:32,5,1,1,3.94,0
7/26/2021 10:25:10,5,2,1,3.93,15
7/26/2021 10:25:34,5,3,1,3.93,15
7/26/2021 10:25:55,5,4,1,3.92,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/26/2021 20:29:36,5,1,2,3.89,0
7/27/2021 11:27:07,5,2,1,3.86,15
7/27/2021 20:35:48,5,3,2,3.85,15
7/27/2021 21:41:50,5,4,3,3.84,15
7/28/2021 0:33:51,5,5,2,3.84,15
7/28/2021 0:36:30,5,6,1,3.84,15
7/28/2021 0:37:29,5,7,1,3.83,15
7/28/2021 0:40:03,5,8,9,3.84,15
7/28/2021 0:41:20,5,9,1,3.84,15
7/28/2021 0:41:57,5,10,1,3.84,15
7/28/2021 0:55:21,5,11,1,3.84,15
7/28/2021 0:56:03,5,12,1,3.84,15
7/28/2021 0:59:20,5,13,1,3.84,15
7/28/2021 1:05:09,5,14,2,3.83,15
7/28/2021 1:07:59,5,15,1,3.84,15
7/28/2021 1:08:32,5,16,1,3.84,15
7/28/2021 1:10:46,5,17,2,3.84,15
7/28/2021 1:11:10,5,18,1,3.84,15
7/28/2021 1:13:26,5,19,2,3.83,15
7/28/2021 1:16:01,5,20,2,3.83,15
7/28/2021 2:44:18,5,21,1,3.84,15
7/28/2021 2:45:10,5,22,2,3.84,15
7/28/2021 3:06:13,5,23,1,3.83,15
7/28/2021 3:16:03,5,24,10,3.85,15
7/28/2021 3:16:53,5,25,2,3.83,15
7/28/2021 3:17:23,5,26,2,3.83,15
7/28/2021 3:18:42,5,27,1,3.83,15
7/28/2021 3:19:21,5,28,1,3.83,15
7/28/2021 3:34:14,5,29,1,3.83,15
7/28/2021 3:34:40,5,30,2,3.83,15
7/28/2021 3:35:42,5,31,1,3.83,15
7/28/2021 3:52:52,5,32,2,3.83,15
7/28/2021 3:53:17,5,33,1,3.83,15
7/28/2021 4:09:32,5,34,2,3.83,15
7/28/2021 4:11:24,5,35,3,3.83,15
7/28/2021 4:12:06,5,36,3,3.83,15
7/28/2021 5:55:15,5,37,1,3.83,15
7/28/2021 6:06:27,5,38,1,3.83,15
7/28/2021 6:07:46,5,39,3,3.83,15
7/28/2021 6:09:35,5,40,1,3.83,15
7/28/2021 6:09:57,5,41,1,3.83,15
7/28/2021 6:18:15,5,42,1,3.83,15
7/28/2021 6:18:39,5,43,1,3.83,15
7/28/2021 6:35:29,5,44,1,3.83,15
7/28/2021 6:35:55,5,45,2,3.83,15
7/28/2021 6:36:49,5,46,1,3.83,15
7/28/2021 6:56:53,5,47,1,3.83,15
7/28/2021 6:58:12,5,48,2,3.82,15
7/28/2021 8:53:40,5,49,1,3.82,15
7/28/2021 8:55:49,5,50,2,3.82,15
7/28/2021 10:32:46,5,51,3,3.82,15
7/28/2021 10:35:01,5,52,2,3.82,15
7/28/2021 11:06:58,5,53,3,3.82,15
7/28/2021 11:08:47,5,54,3,3.82,15
7/28/2021 11:18:21,5,55,1,3.82,15
7/28/2021 11:24:21,5,56,1,3.82,15
7/28/2021 12:15:19,5,57,1,3.82,15
7/28/2021 13:16:35,5,58,4,3.82,15
7/28/2021 17:56:25,5,59,1,3.80,15
7/28/2021 17:56:46,5,60,1,3.80,15
7/28/2021 17:57:57,5,61,1,3.80,15
7/28/2021 18:10:49,5,62,1,3.80,15
7/28/2021 18:12:21,5,63,3,3.80,15
7/28/2021 19:37:11,5,64,5,3.80,15
7/28/2021 19:38:19,5,65,3,3.80,15
7/28/2021 19:40:53,5,66,4,3.80,15
7/28/2021 20:39:31,5,67,298,3.79,15
7/28/2021 20:48:47,5,68,3,3.79,15
7/28/2021 21:39:02,5,69,315,3.77,15
7/28/2021 21:40:20,5,70,14,3.77,15
7/28/2021 21:42:01,5,71,16,3.76,15
7/28/2021 22:59:04,5,72,730,3.74,15
7/28/2021 23:01:54,5,73,25,3.74,15
7/28/2021 23:19:16,5,74,165,3.74,15
7/28/2021 23:42:04,5,75,210,3.74,15
7/29/2021 0:16:18,5,76,324,3.72,15
7/29/2021 0:42:01,5,77,240,3.72,15
7/29/2021 0:42:44,5,78,7,3.71,15
7/29/2021 0:43:52,5,79,10,3.71,15
7/29/2021 3:33:54,5,80,1624,3.69,15
7/29/2021 3:44:41,5,81,100,3.70,15
7/29/2021 3:45:11,5,82,4,3.68,15
7/29/2021 6:23:36,5,83,1510,3.67,15
7/29/2021 6:25:29,5,84,4,3.67,15
7/29/2021 6:26:23,5,85,7,3.67,15
7/29/2021 6:27:18,5,86,9,3.67,15
7/29/2021 12:26:00,5,87,3410,3.62,15
7/29/2021 12:26:52,5,88,2,3.62,15
7/29/2021 12:29:47,5,89,10,3.62,15
7/29/2021 12:31:28,5,90,1,3.62,15
7/29/2021 12:31:50,5,91,1,3.62,15
7/29/2021 12:33:20,5,92,2,3.62,15
7/29/2021 12:34:48,5,93,1,3.62,15
7/29/2021 12:35:28,5,94,1,3.62,15
7/29/2021 12:36:07,5,95,2,3.62,15
7/29/2021 12:36:52,5,96,1,3.62,15
7/29/2021 12:38:06,5,97,1,3.62,15
7/29/2021 12:43:53,5,98,1,3.62,15
7/29/2021 12:46:30,5,99,1,3.62,15
7/29/2021 12:52:01,5,100,1,3.62,15
7/29/2021 12:52:51,5,101,1,3.62,15
