MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/18/2021 0:47:56,1,1,1,4.11,1
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/18/2021 0:47:51,1,1,1,4.11,1
8/18/2021 0:48:06,1,2,2,4.11,1
8/18/2021 0:48:26,1,3,2,4.12,1
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/18/2021 0:48:02,1,1,2,4.32,1
8/18/2021 0:48:11,1,2,1,4.32,1
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/18/2021 0:47:50,1,1,1,4.32,1
8/18/2021 0:47:55,1,2,1,4.32,1
8/18/2021 0:48:51,1,3,5,4.32,1
8/18/2021 0:48:58,1,4,1,4.32,1
