ID,sensor,tiempo,actividad,evento,exito
264,0,28264,1,0,0
264,0,28436,2,0,0
265,0,30262,1,0,0
265,0,115490,2,0,0
264,0,144276,3,0,0
264,0,144331,4,0,0
264,0,145235,5,1,1
264,0,180640,6,1,1
264,0,180751,7,1,1
264,0,180962,8,1,1
264,0,181075,9,1,1
264,0,181210,10,1,1
264,0,181343,11,1,1
264,0,182274,12,2,2
264,0,182362,13,2,2
264,0,182503,14,2,2
264,0,182636,15,2,2
264,0,182769,16,2,2
264,0,182894,17,2,2
264,0,183028,18,2,2
264,0,183181,19,2,2
264,0,183306,20,2,2
264,0,183436,21,2,2
264,0,183557,22,2,2
264,0,183706,23,2,2
264,0,183835,24,2,2
264,0,183965,25,2,2
264,0,184094,26,2,2
264,0,184326,27,2,2
264,0,184408,28,2,2
264,0,184697,29,2,2
264,0,184850,30,2,2
264,0,184918,31,2,2
264,0,185219,32,2,2
264,0,185336,33,2,2
264,0,185426,34,2,2
264,0,185607,35,2,2
264,0,185799,36,2,2
264,0,185913,37,2,2
264,0,186035,38,2,2
264,0,186168,39,2,2
264,0,186312,40,2,2
264,0,186441,41,2,2
264,0,186591,42,2,2
264,0,186732,43,2,2
264,0,186893,44,2,2
264,0,187006,45,2,2
264,0,187544,46,2,2
264,0,187661,47,2,2
264,0,187779,48,2,2
264,0,188100,49,2,2
264,0,188226,50,2,2
264,0,188351,51,2,2
264,0,188660,52,2,2
264,0,188786,53,2,2
264,0,189084,54,2,2
264,0,189500,55,2,2
264,0,189614,56,2,2
264,1,214565,1,0,0
264,1,214894,2,0,0
264,1,215044,3,0,0
264,0,225846,57,2,2
264,0,225943,58,2,2
264,0,226054,59,2,2
264,0,226163,60,2,2
264,0,226273,61,2,2
264,0,226391,62,2,2
264,0,226507,63,2,2
264,0,226629,64,2,2
264,0,226751,65,2,2
264,0,226805,66,2,2
264,0,226873,67,2,2
264,0,226998,68,2,2
264,0,227921,69,3,3
264,0,227935,70,3,3
264,0,228068,71,3,3
264,0,228205,72,3,3
264,0,228366,73,3,3
264,0,228495,74,3,3
264,0,228632,75,3,3
264,0,228950,76,3,3
264,0,229083,77,3,3
264,0,229393,78,3,3
264,0,229507,79,3,3
264,0,229612,80,3,3
264,0,229878,81,3,3
264,0,230000,82,3,3
264,0,230122,83,3,3
264,0,230263,84,3,3
264,0,230384,85,3,3
264,0,230530,86,3,3
264,0,230851,87,3,3
264,0,230969,88,3,3
264,0,231098,89,3,3
264,0,231235,90,3,3
264,0,231360,91,3,3
264,0,231490,92,3,3
264,0,231666,93,3,3
264,0,231799,94,3,3
264,0,231928,95,3,3
264,0,232285,96,3,3
264,0,232395,97,3,3
264,0,232537,98,3,3
264,0,232666,99,3,3
264,0,232979,100,3,3
264,0,233105,101,3,3
264,0,233238,102,3,3
264,0,233363,103,3,3
264,0,233677,104,3,3
264,0,233799,105,3,3
264,0,233869,106,3,3
264,0,233963,107,3,3
264,0,234088,108,3,3
264,0,234242,109,3,3
264,0,234586,110,3,3
264,0,234735,111,3,3
264,0,234810,112,3,3
264,0,234971,113,3,3
264,0,246875,114,3,3
264,0,246980,115,3,3
264,0,247074,116,3,3
264,0,247177,117,3,3
264,0,247285,118,3,3
264,0,247407,119,3,3
264,0,247575,120,3,3
264,0,247694,121,3,3
264,0,247811,122,3,3
264,0,247937,123,3,3
264,0,248066,124,3,3
264,0,248199,125,3,3
264,0,248325,126,3,3
264,0,248445,127,3,3
264,0,248584,128,3,3
264,0,248728,129,3,3
264,0,248854,130,3,3
264,0,248983,131,3,3
264,0,249113,132,3,3
264,0,249262,133,3,3
264,0,249410,134,3,3
264,0,249536,135,3,3
264,0,249665,136,3,3
264,0,249826,137,3,3
264,0,249955,138,3,3
264,0,250230,139,3,3
264,0,250351,140,3,3
264,0,250477,141,3,3
264,0,250634,142,3,3
264,0,250759,143,3,3
265,1,261511,1,0,0
264,0,299933,144,3,3
264,0,300047,145,3,3
264,0,300156,146,3,3
264,0,300313,147,3,3
264,0,300419,148,3,3
264,0,300532,149,3,3
264,0,300647,150,3,3
264,0,300764,151,3,3
264,0,300886,152,3,3
264,0,301003,153,3,3
264,0,301144,154,3,3
264,0,301277,155,3,3
264,0,301407,156,3,3
264,0,301666,157,3,3
264,0,301788,158,3,3
264,0,301896,159,3,3
264,0,302069,160,3,3
264,0,302202,161,3,3
264,0,302387,162,3,3
264,0,323000,163,3,3
264,0,323055,164,3,3
264,0,323138,165,3,3
264,0,323259,166,3,3
264,0,323377,167,3,3
264,0,323545,168,3,3
264,0,323671,169,3,3
264,0,323820,170,3,3
264,0,324074,171,3,3
264,0,325092,172,4,4
264,0,352098,173,4,4
264,0,352195,174,4,4
264,0,352309,175,4,4
264,0,352415,176,4,4
264,0,352536,177,4,4
264,0,352642,178,4,4
264,0,352760,179,4,4
264,0,352885,180,4,4
265,0,348419,3,0,0
264,0,353015,181,4,4
265,0,348611,4,0,0
264,0,353136,182,4,4
264,0,353265,183,4,4
264,0,353395,184,4,4
264,0,353520,185,4,4
264,0,353661,186,4,4
264,0,353787,187,4,4
264,0,353940,188,4,4
264,0,354065,189,4,4
265,0,349595,5,1,1
264,0,354191,190,4,4
264,0,354316,191,4,4
264,0,354434,192,4,4
264,0,354571,193,4,4
264,0,354732,194,4,4
264,0,354853,195,4,4
264,0,354987,196,4,4
264,0,355921,197,5,5
264,0,356097,198,5,5
264,0,356226,199,5,5
264,0,356492,200,5,5
264,0,356610,201,5,5
264,0,356727,202,5,5
264,0,356848,203,5,5
264,0,356899,204,5,5
264,0,356985,205,5,5
264,0,357233,206,5,5
264,0,357366,207,5,5
264,0,357625,208,5,5
264,0,357743,209,5,5
264,0,357864,210,5,5
264,0,357989,211,5,5
264,0,358131,212,5,5
264,0,358256,213,5,5
264,0,358385,214,5,5
264,0,358546,215,5,5
264,0,358668,216,5,5
264,0,358797,217,5,5
264,0,358934,218,5,5
264,0,359088,219,5,5
264,0,359208,220,5,5
264,0,359337,221,5,5
264,0,359483,222,5,5
264,0,359613,223,5,5
265,1,355156,2,0,0
264,0,359777,224,5,5
264,0,359918,225,5,5
264,0,360051,226,5,5
264,0,360201,227,5,5
264,0,360334,228,5,5
264,0,360467,229,5,5
264,0,360757,230,5,5
264,0,360870,231,5,5
264,0,360996,232,5,5
264,0,361117,233,5,5
264,0,361235,234,5,5
264,0,361392,235,5,5
264,0,361513,236,5,5
264,0,361651,237,5,5
264,0,361780,238,5,5
264,0,361835,239,5,5
264,0,362047,240,5,5
264,0,362168,241,5,5
264,0,362298,242,5,5
264,0,362431,243,5,5
264,0,362596,244,5,5
264,0,362736,245,5,5
264,0,362866,246,5,5
264,0,362976,247,5,5
264,0,363128,248,5,5
264,0,363254,249,5,5
264,0,363379,250,5,5
264,0,363665,251,5,5
264,0,363791,252,5,5
264,0,363925,253,5,5
264,0,364062,254,5,5
264,0,364320,255,5,5
264,0,364445,256,5,5
264,0,364610,257,5,5
264,0,364936,258,5,5
264,0,365410,259,5,5
264,0,372282,260,5,5
265,0,400028,6,1,1
265,0,400166,7,1,1
265,0,401019,8,1,1
265,0,401162,9,1,1
265,0,401315,10,1,1
265,0,401439,11,1,1
265,0,402364,12,2,2
265,0,402450,13,2,2
265,0,402557,14,2,2
265,0,402673,15,2,2
265,0,402785,16,2,2
265,0,403024,17,2,2
265,0,403140,18,2,2
265,0,403252,19,2,2
265,0,403363,20,2,2
265,0,403475,21,2,2
265,0,403579,22,2,2
265,0,403699,23,2,2
265,0,403815,24,2,2
265,0,403935,25,2,2
265,0,404073,26,2,2
265,0,404193,27,2,2
265,0,404316,28,2,2
265,0,404571,29,2,2
265,0,404682,30,2,2
265,0,404798,31,2,2
265,0,404914,32,2,2
265,0,405053,33,2,2
265,0,405176,34,2,2
265,0,405304,35,2,2
264,0,409959,261,5,5
265,0,405427,36,2,2
264,0,410068,262,5,5
265,0,405542,37,2,2
264,0,410179,263,5,5
264,0,410315,264,5,5
264,0,410429,265,5,5
265,0,405863,38,2,2
264,0,410543,266,5,5
265,0,406012,39,2,2
264,0,410695,267,5,5
265,0,406148,40,2,2
264,0,410817,268,5,5
265,0,406279,41,2,2
264,0,410931,269,5,5
265,0,406394,42,2,2
264,0,411040,270,5,5
264,0,411162,271,5,5
264,0,411288,272,5,5
265,0,406665,43,2,2
264,0,411413,273,5,5
265,0,406792,44,2,2
264,0,411542,274,5,5
265,0,406923,45,2,2
264,0,411660,275,5,5
265,0,407054,46,2,2
264,0,411915,276,5,5
265,0,407394,47,2,2
264,0,412037,277,5,5
265,0,407517,48,2,2
264,0,412157,278,5,5
264,0,412271,279,5,5
265,0,407691,49,2,2
264,0,412408,280,5,5
265,0,407806,50,2,2
265,0,407929,51,2,2
264,0,412676,281,5,5
265,0,408065,52,2,2
265,0,408200,53,2,2
265,0,408311,54,2,2
265,0,408427,55,2,2
265,0,408543,56,2,2
265,0,408682,57,2,2
265,0,408836,58,2,2
265,0,408960,59,2,2
265,0,409244,60,2,2
265,0,409711,61,2,2
265,0,409858,62,2,2
265,0,409997,63,2,2
265,0,410163,64,2,2
265,0,410649,65,2,2
265,0,410772,66,2,2
265,0,410953,67,2,2
265,0,411062,68,2,2
265,0,411200,69,2,2
265,0,411300,70,2,2
265,0,411436,71,2,2
265,0,411639,72,2,2
265,0,411751,73,2,2
265,0,411918,74,2,2
265,0,412025,75,2,2
265,0,412203,76,2,2
265,0,412331,77,2,2
265,0,418959,78,2,2
265,0,419066,79,2,2
265,0,419298,80,2,2
265,0,419398,81,2,2
265,0,419499,82,2,2
265,0,419618,83,2,2
265,0,435175,84,2,2
265,0,435306,85,2,2
265,0,435429,86,2,2
265,0,435537,87,2,2
265,0,435645,88,2,2
265,0,435765,89,2,2
265,0,435915,90,2,2
265,0,436039,91,2,2
265,0,436960,92,3,3
265,0,437010,93,3,3
265,0,437118,94,3,3
265,0,437222,95,3,3
265,0,437335,96,3,3
265,0,437431,97,3,3
265,0,437516,98,3,3
265,0,437646,99,3,3
265,0,437762,100,3,3
265,0,437882,101,3,3
265,0,438025,102,3,3
265,0,438139,103,3,3
265,0,438252,104,3,3
265,0,438375,105,3,3
265,0,438522,106,3,3
265,0,438630,107,3,3
265,0,438742,108,3,3
265,0,438861,109,3,3
265,0,438969,110,3,3
265,0,439081,111,3,3
265,0,439178,112,3,3
265,0,439282,113,3,3
265,0,439567,114,3,3
265,0,439683,115,3,3
265,0,439802,116,3,3
265,0,439929,117,3,3
265,0,440053,118,3,3
265,0,440157,119,3,3
265,0,440254,120,3,3
265,0,440377,121,3,3
265,0,440488,122,3,3
265,0,440650,123,3,3
265,0,440951,124,3,3
265,0,441071,125,3,3
265,0,441194,126,3,3
265,0,441314,127,3,3
265,0,441410,128,3,3
265,0,441572,129,3,3
265,0,441739,130,3,3
265,0,453951,131,3,3
265,0,454055,132,3,3
265,0,454210,133,3,3
265,0,454329,134,3,3
265,0,454488,135,3,3
265,0,454610,136,3,3
265,0,454723,137,3,3
265,0,454846,138,3,3
265,0,454966,139,3,3
265,0,455073,140,3,3
265,0,455208,141,3,3
265,0,455386,142,3,3
265,0,455486,143,3,3
264,0,464123,282,5,5
264,0,464240,283,5,5
265,0,459563,144,3,3
265,0,459656,145,3,3
265,0,459805,146,3,3
265,0,459921,147,3,3
265,0,460049,148,3,3
265,0,460226,149,3,3
265,0,460331,150,3,3
265,0,460457,151,3,3
265,0,460584,152,3,3
265,0,460750,153,3,3
265,0,460897,154,3,3
265,0,460993,155,3,3
265,0,461275,156,3,3
265,0,461368,157,3,3
265,0,461529,158,3,3
265,0,462069,159,3,3
265,0,462366,160,3,3
265,0,462690,161,3,3
265,0,463014,162,3,3
265,0,470129,163,3,3
265,0,470276,164,3,3
265,0,470400,165,3,3
264,0,487603,284,5,5
264,0,487650,285,5,5
264,0,487729,286,5,5
264,0,487846,287,5,5
264,0,488006,288,5,5
264,0,488136,289,5,5
264,0,488246,290,5,5
264,0,488368,291,5,5
264,0,488508,292,5,5
264,0,488623,293,5,5
264,0,488743,294,5,5
264,0,488877,295,5,5
264,0,488998,296,5,5
264,0,489116,297,5,5
264,0,489234,298,5,5
264,0,489359,299,5,5
264,0,489489,300,5,5
264,0,489614,301,5,5
264,0,489744,302,5,5
264,0,489869,303,5,5
264,0,490017,304,5,5
264,0,519322,305,5,5
265,0,520243,166,3,3
265,0,520350,167,3,3
265,0,520470,168,3,3
265,0,520582,169,3,3
265,0,520686,170,3,3
265,0,520785,171,3,3
265,0,521006,172,3,3
265,0,521110,173,3,3
265,0,521230,174,3,3
265,0,521364,175,3,3
265,0,521615,176,3,3
265,0,521732,177,3,3
265,0,521831,178,3,3
265,0,521938,179,3,3
265,0,522047,180,3,3
265,0,522171,181,3,3
265,0,522560,182,3,3
265,0,522702,183,3,3
265,0,523026,184,3,3
265,0,523536,185,3,3
265,0,524658,186,3,3
265,0,525039,187,3,3
265,0,525139,188,3,3
265,0,535591,189,3,3
264,0,559810,306,5,5
264,0,560218,307,5,5
264,0,560327,308,5,5
264,0,560477,309,5,5
264,0,560602,310,5,5
264,0,560728,311,5,5
264,0,560833,312,5,5
264,0,560947,313,5,5
264,0,561084,314,5,5
264,0,561202,315,5,5
264,0,561315,316,5,5
264,0,561440,317,5,5
264,0,561562,318,5,5
264,0,561684,319,5,5
264,0,561821,320,5,5
264,0,561942,321,5,5
264,0,562068,322,5,5
264,0,562197,323,5,5
264,0,562319,324,5,5
264,0,562452,325,5,5
265,0,568445,190,3,3
265,0,568585,191,3,3
265,0,568751,192,3,3
265,0,568908,193,3,3
265,0,569066,194,3,3
265,0,569183,195,3,3
265,0,569302,196,3,3
265,0,569633,197,3,3
265,0,569688,198,3,3
265,0,569865,199,3,3
265,0,570308,200,3,3
265,0,570737,201,3,3
265,0,570782,202,3,3
265,0,571284,203,3,3
265,0,573062,204,3,3
265,0,573271,205,3,3
265,0,573444,206,3,3
265,0,573640,207,3,3
265,0,573891,208,3,3
265,0,589806,209,3,3
265,0,589968,210,3,3
265,0,590123,211,3,3
265,0,590249,212,3,3
265,0,590411,213,3,3
265,0,590643,214,3,3
265,0,590881,215,3,3
265,0,591110,216,3,3
264,0,627746,326,5,5
264,0,627907,327,5,5
264,0,628028,328,5,5
264,0,628162,329,5,5
264,0,628334,330,5,5
264,0,628464,331,5,5
264,0,628625,332,5,5
264,0,628789,333,5,5
264,0,628922,334,5,5
264,0,629064,335,5,5
264,0,629232,336,5,5
264,0,629624,337,5,5
264,0,629770,338,5,5
264,0,629929,339,5,5
264,0,630064,340,5,5
264,0,630115,341,5,5
264,0,644320,342,5,5
264,0,672353,343,5,5
265,1,698758,3,0,0
265,1,698881,4,0,0
265,0,736700,217,3,3
265,0,737683,218,4,4
264,0,790867,344,5,5
264,0,791013,345,5,5
264,0,791135,346,5,5
264,0,791315,347,5,5
264,0,791432,348,5,5
264,0,791640,349,5,5
264,0,791730,350,5,5
264,0,791860,351,5,5
264,0,791997,352,5,5
264,0,792126,353,5,5
264,0,792263,354,5,5
264,0,792388,355,5,5
264,0,792518,356,5,5
264,0,792690,357,5,5
264,0,792823,358,5,5
264,0,793000,359,5,5
