MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/27/2021 13:33:17,0,1,1,4.14,15
8/27/2021 13:33:40,0,2,1,4.15,15
8/27/2021 13:34:21,0,3,1,4.14,15
8/27/2021 13:46:32,0,4,2,4.14,15
8/27/2021 14:04:00,0,5,1,4.14,15
8/27/2021 14:57:27,0,6,1,4.14,15
8/27/2021 14:58:08,0,7,1,4.14,15
8/27/2021 15:33:43,0,8,1,4.14,15
8/27/2021 15:34:21,0,9,1,4.14,15
8/27/2021 15:34:58,0,10,1,4.14,15
8/27/2021 15:36:15,0,11,1,4.14,15
8/27/2021 16:12:14,0,12,1,4.13,15
8/27/2021 16:13:00,0,13,1,4.13,15
8/27/2021 16:13:47,0,14,1,4.14,15
8/27/2021 16:19:16,0,15,1,4.14,15
8/27/2021 16:31:28,0,16,1,4.13,15
8/27/2021 16:47:24,0,17,1,4.13,15
8/27/2021 16:52:36,0,18,1,4.13,15
8/27/2021 16:53:04,0,19,1,4.13,15
8/27/2021 16:54:52,0,20,1,4.13,15
8/27/2021 16:55:47,0,21,1,4.13,15
8/27/2021 16:56:27,0,22,1,4.14,15
8/27/2021 17:19:34,0,23,1,4.13,15
8/27/2021 17:19:57,0,24,1,4.12,15
8/27/2021 17:20:27,0,25,1,4.12,15
8/27/2021 17:21:11,0,26,2,4.13,15
8/27/2021 17:34:00,0,27,1,4.13,15
8/27/2021 17:39:46,0,28,1,4.12,15
8/27/2021 17:59:16,0,29,1,4.13,15
8/27/2021 18:03:46,0,30,1,4.13,15
8/27/2021 18:04:15,0,31,1,4.13,15
8/27/2021 19:00:03,0,32,1,4.12,15
8/27/2021 20:02:22,0,33,2,4.12,15
8/27/2021 20:02:50,0,34,1,4.12,15
8/27/2021 20:03:20,0,35,1,4.12,15
8/27/2021 20:04:27,0,36,4,4.12,15
8/27/2021 20:08:29,0,37,1,4.12,15
8/27/2021 21:41:34,0,38,2,4.12,15
8/27/2021 21:43:54,0,39,1,4.12,15
8/27/2021 21:44:34,0,40,2,4.12,15
8/27/2021 21:45:10,0,41,1,4.11,15
8/27/2021 21:59:19,0,42,1,4.12,15
8/27/2021 22:00:28,0,43,5,4.12,15
8/27/2021 22:00:50,0,44,1,4.11,15
8/27/2021 22:01:15,0,45,1,4.12,15
8/27/2021 22:28:55,0,46,2,4.12,15
8/27/2021 22:29:19,0,47,1,4.11,15
8/27/2021 22:29:51,0,48,1,4.11,15
8/27/2021 22:33:34,0,49,1,4.11,15
8/27/2021 22:46:42,0,50,2,4.11,15
8/27/2021 22:48:57,0,51,3,4.11,15
8/27/2021 22:49:40,0,52,1,4.11,15
8/27/2021 23:12:36,0,53,3,4.12,15
8/27/2021 23:13:15,0,54,2,4.11,15
8/27/2021 23:13:42,0,55,1,4.11,15
8/27/2021 23:14:24,0,56,1,4.11,15
8/27/2021 23:15:34,0,57,3,4.11,15
8/27/2021 23:16:17,0,58,1,4.12,15
8/27/2021 23:31:50,0,59,4,4.11,15
8/27/2021 23:33:15,0,60,2,4.11,15
8/27/2021 23:34:00,0,61,3,4.11,15
8/27/2021 23:43:22,0,62,2,4.11,15
8/27/2021 23:47:45,0,63,2,4.11,15
8/27/2021 23:58:56,0,64,1,4.11,15
8/27/2021 23:59:27,0,65,1,4.11,15
8/28/2021 0:09:20,0,66,4,4.11,15
