MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
8/16/2021 0:01:57,3,233,1,3.8,15
8/16/2021 0:08:52,3,234,1,3.8,15
8/16/2021 0:22:19,3,235,1,3.8,15
8/16/2021 0:50:50,3,236,1,3.8,15
8/16/2021 0:56:52,3,237,1,3.8,15
8/16/2021 0:58:32,3,238,1,3.8,15
8/16/2021 0:59:43,3,239,1,3.8,15
8/16/2021 1:13:37,3,240,1,3.8,15
8/16/2021 1:14:15,3,241,1,3.8,15
8/16/2021 1:25:21,3,242,1,3.8,15
8/16/2021 1:37:13,3,243,1,3.8,15
8/16/2021 3:03:17,3,244,1,3.8,15
8/16/2021 3:04:16,3,245,2,3.8,15
8/16/2021 3:04:47,3,246,1,3.79,15
8/16/2021 3:29:36,3,247,2,3.8,15
8/16/2021 3:42:48,3,248,1,3.79,15
8/16/2021 3:59:41,3,249,1,3.78,15
8/16/2021 4:00:50,3,250,1,3.78,15
8/16/2021 4:27:49,3,251,1,3.78,15
8/16/2021 4:42:27,3,252,1,3.78,15
8/16/2021 4:44:04,3,253,1,3.79,15
8/16/2021 4:45:25,3,254,2,3.79,15
8/16/2021 4:50:59,3,255,1,3.79,15
8/16/2021 5:07:22,3,256,1,3.79,15
8/16/2021 5:10:50,3,257,1,3.79,15
8/16/2021 5:12:11,3,258,1,3.79,15
8/16/2021 5:31:51,3,259,1,3.79,15
8/16/2021 5:41:20,3,260,2,3.78,15
8/16/2021 6:31:51,3,261,1,3.78,15
8/16/2021 6:33:55,3,262,1,3.79,15
8/16/2021 6:55:11,3,263,2,3.78,15
8/16/2021 6:56:17,3,264,1,3.78,15
8/16/2021 7:05:44,3,265,2,3.78,15
8/16/2021 7:06:20,3,266,1,3.78,15
8/16/2021 7:16:41,3,267,1,3.79,15
8/16/2021 7:20:49,3,268,1,3.78,15
8/16/2021 7:34:02,3,269,1,3.78,15
8/16/2021 7:49:41,3,270,1,3.78,15
8/16/2021 7:52:35,3,271,1,3.78,15
8/16/2021 7:57:02,3,272,1,3.78,15
8/16/2021 10:56:24,3,273,1,3.77,15
8/16/2021 11:03:50,3,274,1,3.78,15
8/16/2021 11:39:35,3,275,2,3.78,15
8/16/2021 11:40:01,3,276,1,3.77,15
8/16/2021 11:41:20,3,277,2,3.77,15
8/16/2021 11:41:48,3,278,1,3.78,15
8/16/2021 12:48:04,3,279,2,3.77,15
8/16/2021 14:44:22,3,280,1,3.77,15
8/16/2021 14:48:16,3,281,1,3.77,15
8/16/2021 16:03:30,3,282,1,3.76,15
8/16/2021 16:37:15,3,283,1,3.76,15
8/16/2021 16:45:42,3,284,1,3.76,15
8/16/2021 17:07:24,3,285,1,3.76,15
8/16/2021 17:21:08,3,286,1,3.76,15
8/16/2021 17:43:37,3,287,1,3.76,15
8/16/2021 17:50:39,3,288,1,3.76,15
8/16/2021 18:39:03,3,289,1,3.76,15
8/16/2021 19:02:53,3,290,1,3.76,15
8/16/2021 19:15:13,3,291,1,3.76,15
8/16/2021 19:35:39,3,292,1,3.76,15
8/16/2021 19:45:20,3,293,1,3.76,15
8/16/2021 19:53:37,3,294,1,3.76,15
8/16/2021 20:02:33,3,295,1,3.76,15
8/16/2021 20:09:30,3,296,1,3.76,15
8/16/2021 20:10:41,3,297,1,3.76,15
8/16/2021 20:24:08,3,298,1,3.76,15
8/16/2021 20:26:42,3,299,1,3.76,15
8/16/2021 20:27:00,3,300,1,3.76,15
8/16/2021 21:20:29,3,301,1,3.76,15
8/16/2021 21:21:27,3,302,1,3.75,15
8/16/2021 21:27:42,3,303,1,3.76,15
8/16/2021 21:36:48,3,304,1,3.76,15
8/16/2021 23:46:37,3,305,3,3.75,15
8/16/2021 23:47:03,3,306,1,3.75,15
8/16/2021 23:47:55,3,307,1,3.74,15
8/16/2021 23:49:17,3,308,1,3.74,15
8/17/2021 0:02:25,3,309,1,3.75,15
8/17/2021 0:14:53,3,310,1,3.75,15
8/17/2021 0:26:09,3,311,1,3.74,15
8/17/2021 0:33:06,3,312,1,3.74,15
8/17/2021 0:41:57,3,313,1,3.75,15
8/17/2021 0:52:00,3,314,1,3.75,15
8/17/2021 1:02:39,3,315,1,3.75,15
8/17/2021 1:15:35,3,316,1,3.74,15
8/17/2021 1:17:42,3,317,1,3.74,15
8/17/2021 2:05:06,3,318,1,3.74,15
8/17/2021 2:11:00,3,319,1,3.74,15
8/17/2021 2:16:50,3,320,1,3.74,15
8/17/2021 2:20:45,3,321,1,3.74,15
8/17/2021 2:39:43,3,322,1,3.74,15
8/17/2021 3:00:13,3,323,1,3.74,15
8/17/2021 3:05:40,3,324,1,3.74,15
8/17/2021 3:39:34,3,325,1,3.74,15
8/17/2021 3:48:11,3,326,1,3.74,15
8/17/2021 4:44:58,3,327,1,3.74,15
8/17/2021 4:55:17,3,328,1,3.74,15
8/17/2021 5:36:33,3,329,1,3.74,15
8/17/2021 6:09:08,3,330,1,3.74,15
8/17/2021 6:23:43,3,331,1,3.74,15
8/17/2021 6:24:27,3,332,1,3.74,15
8/17/2021 6:34:01,3,333,1,3.74,15
8/17/2021 6:38:44,3,334,1,3.74,15
8/17/2021 6:41:14,3,335,1,3.74,15
8/17/2021 6:41:40,3,336,1,3.74,15
8/17/2021 6:50:51,3,337,1,3.74,15
8/17/2021 6:57:58,3,338,1,3.74,15
8/17/2021 7:02:48,3,339,1,3.73,15
8/17/2021 7:15:01,3,340,1,3.74,15
8/17/2021 7:51:55,3,341,1,3.74,15
8/17/2021 7:58:48,3,342,1,3.74,15
8/17/2021 10:09:13,3,343,1,3.74,15
8/17/2021 10:09:41,3,344,1,3.73,15
8/17/2021 10:14:00,3,345,1,3.74,15
8/17/2021 11:33:08,3,346,1,3.73,15
8/17/2021 11:38:15,3,347,1,3.73,15
8/17/2021 11:42:01,3,348,1,3.73,15
8/17/2021 12:33:36,3,349,1,3.73,15
8/17/2021 13:54:02,3,350,1,3.73,15
8/17/2021 14:24:58,3,351,1,3.73,15
8/17/2021 14:25:41,3,352,1,3.73,15
8/17/2021 15:13:22,3,353,1,3.73,15
8/17/2021 16:17:18,3,354,1,3.73,15
8/17/2021 16:24:10,3,355,1,3.72,15
8/17/2021 16:24:33,3,356,1,3.73,15
8/17/2021 17:04:11,3,357,1,3.73,15
8/17/2021 17:13:21,3,358,1,3.72,15
8/17/2021 17:37:53,3,359,1,3.71,15
8/17/2021 18:25:51,3,360,1,3.73,15
8/17/2021 19:16:03,3,361,2,3.72,15
8/17/2021 19:16:57,3,362,1,3.71,15
8/17/2021 19:33:13,3,363,1,3.72,15
8/17/2021 19:41:36,3,364,1,3.72,15
8/17/2021 19:43:39,3,365,1,3.72,15
8/17/2021 19:46:09,3,366,1,3.71,15
8/17/2021 20:01:45,3,367,1,3.71,15
8/17/2021 20:05:10,3,368,1,3.72,15
8/17/2021 20:14:20,3,369,1,3.72,15
8/17/2021 20:20:07,3,370,1,3.71,15
8/17/2021 20:23:09,3,371,1,3.72,15
8/17/2021 20:31:56,3,372,1,3.72,15
8/17/2021 20:43:20,3,373,1,3.72,15
8/17/2021 20:56:01,3,374,1,3.71,15
8/17/2021 21:04:29,3,375,1,3.73,15
8/17/2021 21:15:53,3,376,1,3.72,15
8/17/2021 21:23:45,3,377,1,3.72,15
8/17/2021 21:39:21,3,378,1,3.72,15
8/17/2021 21:49:29,3,379,1,3.72,15
8/17/2021 21:49:52,3,380,1,3.72,15
8/17/2021 22:01:41,3,381,1,3.72,15
8/17/2021 22:02:46,3,382,1,3.72,15
8/17/2021 22:05:45,3,383,1,3.72,15
8/17/2021 22:35:45,3,384,1,3.72,15
8/17/2021 22:36:12,3,385,1,3.72,15
8/17/2021 22:57:34,3,386,3,3.72,15
8/17/2021 23:06:04,3,387,2,3.72,15
8/17/2021 23:48:27,3,388,1,3.71,15
8/17/2021 23:49:06,3,389,1,3.71,15
