MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
10/7/2021 13:10:44,3,1,1,3.79,180
10/7/2021 14:04:11,3,2,1,3.76,180
10/7/2021 14:06:15,3,3,1,3.77,15
10/7/2021 14:09:06,3,4,1,3.77,60
10/7/2021 14:20:54,3,5,1,3.76,60
10/7/2021 14:21:17,3,6,1,3.77,15
10/7/2021 14:22:39,3,7,1,3.77,60
10/7/2021 15:03:34,3,8,1,3.76,120
10/7/2021 15:05:58,3,9,1,3.77,15
10/7/2021 15:08:22,3,10,1,3.76,120
10/7/2021 15:14:47,3,11,1,3.76,180
10/7/2021 15:15:10,3,12,1,3.77,15
10/7/2021 15:16:24,3,13,1,3.76,60
10/7/2021 15:20:42,3,14,1,3.77,120
10/7/2021 15:31:08,3,15,1,3.76,240
10/7/2021 15:32:45,3,16,1,3.76,60
10/7/2021 15:38:04,3,17,1,3.76,180
10/7/2021 16:01:15,3,18,1,3.76,240
10/7/2021 16:29:31,3,19,1,3.76,240
10/7/2021 16:43:39,3,20,1,3.76,60
10/7/2021 17:05:54,3,21,1,3.76,60
10/7/2021 17:11:09,3,22,1,3.76,240
10/7/2021 17:15:56,3,23,1,3.76,240
10/7/2021 17:17:08,3,24,1,3.76,60
10/7/2021 17:26:23,3,25,1,3.75,15
10/7/2021 17:33:04,3,26,1,3.76,180
10/7/2021 17:40:35,3,27,1,3.76,120
10/7/2021 17:42:40,3,28,1,3.76,60
10/7/2021 17:48:55,3,29,1,3.76,180
10/7/2021 18:56:35,3,30,1,3.75,240
10/7/2021 19:03:40,3,31,1,3.76,240
10/7/2021 19:05:08,3,32,1,3.75,60
10/7/2021 19:08:10,3,33,1,3.75,120
10/7/2021 19:12:57,3,34,1,3.75,60
10/7/2021 19:15:27,3,35,1,3.75,60
10/7/2021 19:24:54,3,36,1,3.75,120
10/7/2021 19:35:20,3,37,1,3.74,240
10/7/2021 20:14:48,3,38,1,3.76,120
10/7/2021 20:31:48,3,39,1,3.75,60
10/7/2021 20:35:53,3,40,1,3.74,120
10/7/2021 21:28:57,3,41,1,3.74,180
10/7/2021 21:52:42,3,42,1,3.74,180
10/7/2021 22:05:58,3,43,1,3.74,120
10/7/2021 22:42:36,3,44,1,3.74,15
10/7/2021 22:45:39,3,45,1,3.75,120
10/7/2021 23:04:18,3,46,1,3.74,120
10/7/2021 23:23:18,3,47,1,3.74,180
10/7/2021 23:33:50,3,48,1,3.74,60
10/7/2021 23:42:01,3,49,1,3.74,15
10/7/2021 23:45:05,3,50,1,3.74,15
10/7/2021 23:56:40,3,51,1,3.74,15
10/7/2021 23:58:55,3,52,1,3.74,120
10/8/2021 0:18:57,3,53,1,3.74,180
10/8/2021 0:23:44,3,54,1,3.74,15
10/8/2021 0:37:24,3,55,1,3.74,120
10/8/2021 1:38:46,3,56,1,3.74,240
10/8/2021 1:40:03,3,57,1,3.74,60
10/8/2021 1:40:43,3,58,1,3.73,15
10/8/2021 3:27:48,3,59,1,3.74,120
10/8/2021 4:19:53,3,60,1,3.74,240
10/8/2021 5:26:04,3,61,1,3.73,180
10/8/2021 6:20:02,3,62,1,3.74,120
10/8/2021 7:23:57,3,63,1,3.73,180
10/8/2021 7:32:35,3,64,1,3.74,240
10/8/2021 7:33:16,3,65,2,3.73,15
10/8/2021 7:36:44,3,66,1,3.73,60
10/8/2021 7:44:37,3,67,1,3.73,180
10/8/2021 10:20:49,3,68,1,3.73,120
10/8/2021 10:43:48,3,69,1,3.73,120
10/8/2021 11:06:00,3,70,1,3.73,120
10/8/2021 11:23:50,3,71,1,3.73,180
10/8/2021 11:55:22,3,72,1,3.73,15
10/8/2021 12:28:01,3,73,1,3.72,240
10/8/2021 12:28:28,3,74,1,3.73,15
10/8/2021 12:30:11,3,75,1,3.73,60
10/8/2021 12:49:13,3,76,1,3.72,180
