MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/26/2021 10:24:32,5,1,1,3.94,0
7/26/2021 10:25:10,5,2,1,3.93,15
7/26/2021 10:25:34,5,3,1,3.93,15
7/26/2021 10:25:55,5,4,1,3.92,15
7/26/2021 20:29:36,5,5,2,3.89,0
7/27/2021 11:27:07,5,6,1,3.86,15
7/27/2021 20:35:48,5,7,2,3.85,15
7/27/2021 21:41:50,5,8,3,3.84,15
7/28/2021 0:33:51,5,9,2,3.84,15
7/28/2021 0:36:30,5,10,1,3.84,15
7/28/2021 0:37:29,5,11,1,3.83,15
7/28/2021 0:40:03,5,12,9,3.84,15
7/28/2021 0:41:20,5,13,1,3.84,15
7/28/2021 0:41:57,5,14,1,3.84,15
7/28/2021 0:55:21,5,15,1,3.84,15
7/28/2021 0:56:03,5,16,1,3.84,15
7/28/2021 0:59:20,5,17,1,3.84,15
7/28/2021 1:05:09,5,18,2,3.83,15
7/28/2021 1:07:59,5,19,1,3.84,15
7/28/2021 1:08:32,5,20,1,3.84,15
7/28/2021 1:10:46,5,21,2,3.84,15
7/28/2021 1:11:10,5,22,1,3.84,15
7/28/2021 1:13:26,5,23,2,3.83,15
7/28/2021 1:16:01,5,24,2,3.83,15
7/28/2021 2:44:18,5,25,1,3.84,15
7/28/2021 2:45:10,5,26,2,3.84,15
7/28/2021 3:06:13,5,27,1,3.83,15
7/28/2021 3:16:03,5,28,10,3.85,15
7/28/2021 3:16:53,5,29,2,3.83,15
7/28/2021 3:17:23,5,30,2,3.83,15
7/28/2021 3:18:42,5,31,1,3.83,15
7/28/2021 3:19:21,5,32,1,3.83,15
7/28/2021 3:34:14,5,33,1,3.83,15
7/28/2021 3:34:40,5,34,2,3.83,15
7/28/2021 3:35:42,5,35,1,3.83,15
7/28/2021 3:52:52,5,36,2,3.83,15
7/28/2021 3:53:17,5,37,1,3.83,15
7/28/2021 4:09:32,5,38,2,3.83,15
7/28/2021 4:11:24,5,39,3,3.83,15
7/28/2021 4:12:06,5,40,3,3.83,15
7/28/2021 5:55:15,5,41,1,3.83,15
7/28/2021 6:06:27,5,42,1,3.83,15
7/28/2021 6:07:46,5,43,3,3.83,15
7/28/2021 6:09:35,5,44,1,3.83,15
7/28/2021 6:09:57,5,45,1,3.83,15
7/28/2021 6:18:15,5,46,1,3.83,15
7/28/2021 6:18:39,5,47,1,3.83,15
7/28/2021 6:35:29,5,48,1,3.83,15
7/28/2021 6:35:55,5,49,2,3.83,15
7/28/2021 6:36:49,5,50,1,3.83,15
7/28/2021 6:56:53,5,51,1,3.83,15
7/28/2021 6:58:12,5,52,2,3.82,15
7/28/2021 8:53:40,5,53,1,3.82,15
7/28/2021 8:55:49,5,54,2,3.82,15
7/28/2021 10:32:46,5,55,3,3.82,15
7/28/2021 10:35:01,5,56,2,3.82,15
7/28/2021 11:06:58,5,57,3,3.82,15
7/28/2021 11:08:47,5,58,3,3.82,15
7/28/2021 11:18:21,5,59,1,3.82,15
7/28/2021 11:24:21,5,60,1,3.82,15
7/28/2021 12:15:19,5,61,1,3.82,15
7/28/2021 13:16:35,5,62,4,3.82,15
7/28/2021 17:56:25,5,63,1,3.8,15
7/28/2021 17:56:46,5,64,1,3.8,15
7/28/2021 17:57:57,5,65,1,3.8,15
7/28/2021 18:10:49,5,66,1,3.8,15
7/28/2021 18:12:21,5,67,3,3.8,15
7/28/2021 19:37:11,5,68,5,3.8,15
7/28/2021 19:38:19,5,69,3,3.8,15
7/28/2021 19:40:53,5,70,4,3.8,15
7/28/2021 20:39:31,5,71,298,3.79,15
7/28/2021 20:48:47,5,72,3,3.79,15
7/28/2021 21:39:02,5,73,315,3.77,15
7/28/2021 21:40:20,5,74,14,3.77,15
7/28/2021 21:42:01,5,75,16,3.76,15
7/28/2021 22:59:04,5,76,730,3.74,15
7/28/2021 23:01:54,5,77,25,3.74,15
7/28/2021 23:19:16,5,78,165,3.74,15
7/28/2021 23:42:04,5,79,210,3.74,15
7/29/2021 0:16:18,5,80,324,3.72,15
7/29/2021 0:42:01,5,81,240,3.72,15
7/29/2021 0:42:44,5,82,7,3.71,15
7/29/2021 0:43:52,5,83,10,3.71,15
7/29/2021 3:33:54,5,84,1624,3.69,15
7/29/2021 3:44:41,5,85,100,3.7,15
7/29/2021 3:45:11,5,86,4,3.68,15
7/29/2021 6:23:36,5,87,1510,3.67,15
7/29/2021 6:25:29,5,88,4,3.67,15
7/29/2021 6:26:23,5,89,7,3.67,15
7/29/2021 6:27:18,5,90,9,3.67,15
7/29/2021 12:26:00,5,91,3410,3.62,15
7/29/2021 12:26:52,5,92,2,3.62,15
7/29/2021 12:29:47,5,93,10,3.62,15
7/29/2021 12:31:28,5,94,1,3.62,15
7/29/2021 12:31:50,5,95,1,3.62,15
7/29/2021 12:33:20,5,96,2,3.62,15
7/29/2021 12:34:48,5,97,1,3.62,15
7/29/2021 12:35:28,5,98,1,3.62,15
7/29/2021 12:36:07,5,99,2,3.62,15
7/29/2021 12:36:52,5,100,1,3.62,15
7/29/2021 12:38:06,5,101,1,3.62,15
7/29/2021 12:43:53,5,102,1,3.62,15
7/29/2021 12:46:30,5,103,1,3.62,15
7/29/2021 12:52:01,5,104,1,3.62,15
7/29/2021 12:52:51,5,105,1,3.62,15
7/29/2021 12:56:50,5,106,1,3.62,15
7/29/2021 12:58:11,5,107,2,3.62,15
