MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
10/4/2021 13:13:10,2,1,1,4.16,180
10/4/2021 14:03:23,2,2,1,4.15,180
10/4/2021 14:14:42,2,3,3,4.15,60
10/4/2021 14:21:10,2,4,1,4.15,15
10/4/2021 14:25:13,2,5,1,4.14,180
10/4/2021 14:30:21,2,6,1,4.15,180
10/4/2021 14:31:27,2,7,3,4.14,120
10/4/2021 14:35:31,2,8,1,4.14,60
10/4/2021 14:49:33,2,9,1,4.15,240
10/4/2021 14:53:36,2,10,1,4.14,120
10/4/2021 14:55:13,2,11,1,4.14,15
10/4/2021 15:03:29,2,12,1,4.14,180
10/4/2021 15:10:54,2,13,1,4.14,240
10/4/2021 15:14:57,2,14,1,4.14,180
10/4/2021 15:18:40,2,15,1,4.14,60
10/4/2021 15:28:55,2,16,1,4.14,240
10/4/2021 15:31:09,2,17,1,4.14,120
10/4/2021 15:40:09,2,18,1,4.14,180
10/4/2021 15:47:31,2,19,2,4.13,15
10/4/2021 15:52:01,2,20,1,4.14,180
10/4/2021 15:56:32,2,21,1,4.14,120
10/4/2021 16:00:44,2,22,1,4.14,180
10/4/2021 16:07:50,2,23,1,4.13,240
10/4/2021 16:10:44,2,24,1,4.13,15
10/4/2021 16:15:40,2,25,1,4.14,120
10/4/2021 16:22:33,2,26,2,4.13,240
10/4/2021 16:26:22,2,27,1,4.13,60
10/4/2021 16:30:03,2,28,1,4.13,120
10/4/2021 16:32:50,2,29,1,4.13,60
10/4/2021 16:45:48,2,30,1,4.12,60
10/4/2021 16:48:26,2,31,1,4.13,120
10/4/2021 17:00:59,2,32,1,4.12,240
10/4/2021 17:32:24,2,33,1,4.13,120
10/4/2021 17:40:38,2,34,2,4.12,15
10/4/2021 17:47:43,2,35,1,4.12,120
10/4/2021 17:59:19,2,36,1,4.12,15
10/4/2021 18:12:52,2,37,1,4.12,120
10/4/2021 18:22:07,2,38,1,4.12,15
10/4/2021 18:38:37,2,39,1,4.13,15
10/4/2021 18:51:49,2,40,1,4.12,240
10/4/2021 19:03:15,2,41,1,4.12,15
10/4/2021 19:19:09,2,42,1,4.12,15
10/4/2021 19:34:19,2,43,1,4.12,60
10/4/2021 19:38:53,2,44,1,4.12,120
10/4/2021 19:41:50,2,45,1,4.12,60
10/4/2021 19:52:43,2,46,1,4.12,120
10/4/2021 20:08:39,2,47,2,4.12,180
10/4/2021 20:23:06,2,48,1,4.12,240
10/4/2021 20:33:53,2,49,1,4.12,15
10/4/2021 20:47:59,2,50,1,4.12,60
10/4/2021 20:57:58,2,51,1,4.11,240
10/4/2021 21:02:25,2,52,1,4.12,60
10/4/2021 21:03:55,2,53,1,4.11,60
10/4/2021 21:06:44,2,54,1,4.12,120
10/4/2021 21:17:26,2,55,1,4.11,240
10/4/2021 21:21:05,2,56,1,4.11,180
10/4/2021 21:29:46,2,57,1,4.11,60
10/4/2021 21:56:55,2,58,1,4.11,15
10/4/2021 22:31:52,2,59,1,4.11,60
10/4/2021 22:54:32,2,60,1,4.11,120
10/4/2021 22:56:27,2,61,1,4.11,60
10/4/2021 23:16:09,2,62,1,4.11,60
10/4/2021 23:27:16,2,63,2,4.11,15
10/4/2021 23:40:33,2,64,1,4.11,60
10/4/2021 23:42:30,2,65,1,4.11,15
10/4/2021 23:47:51,2,66,1,4.11,240
10/4/2021 23:50:10,2,67,1,4.11,15
10/4/2021 23:55:10,2,68,1,4.11,60
10/4/2021 23:58:35,2,69,1,4.11,180
10/5/2021 0:08:14,2,70,1,4.11,120
10/5/2021 0:09:35,2,71,1,4.11,60
10/5/2021 0:28:18,2,72,1,4.11,60
10/5/2021 0:29:38,2,73,1,4.11,60
10/5/2021 0:30:08,2,74,1,4.10,15
10/5/2021 0:32:46,2,75,1,4.11,15
10/5/2021 0:45:48,2,76,1,4.10,240
10/5/2021 0:53:48,2,77,1,4.10,180
10/5/2021 1:08:13,2,78,1,4.10,60
10/5/2021 1:13:56,2,79,1,4.10,60
10/5/2021 1:24:17,2,80,1,4.11,120
10/5/2021 1:30:34,2,81,1,4.10,180
10/5/2021 2:16:00,2,82,1,4.09,240
10/5/2021 2:28:01,2,83,1,4.10,180
10/5/2021 2:35:40,2,84,1,4.09,60
10/5/2021 3:48:27,2,85,1,4.09,240
10/5/2021 4:25:35,2,86,1,4.09,180
10/5/2021 5:14:18,2,87,1,4.09,180
10/5/2021 6:38:48,2,88,1,4.09,240
10/5/2021 7:18:17,2,89,1,4.09,15
10/5/2021 7:49:21,2,90,1,4.07,60
10/5/2021 8:19:11,2,91,1,4.09,180
10/5/2021 8:27:13,2,92,1,4.08,15
10/5/2021 9:11:06,2,93,1,4.08,120
10/5/2021 9:47:00,2,94,1,4.08,60
10/5/2021 10:05:32,2,95,1,4.07,15
10/5/2021 10:12:49,2,96,1,4.08,60
10/5/2021 10:19:34,2,97,1,4.08,240
10/5/2021 10:22:44,2,98,1,4.08,15
10/5/2021 10:32:33,2,99,1,4.08,60
10/5/2021 10:47:51,2,100,1,4.08,120
10/5/2021 11:11:38,2,101,1,4.07,240
