MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/25/2021 20:33:06,1,1,1,4.36,0
7/25/2021 20:33:29,1,2,1,4.36,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/25/2021 20:33:05,1,1,2,4.37,0
7/25/2021 20:33:35,1,2,3,4.36,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/25/2021 20:33:03,1,1,1,4.36,0
7/25/2021 20:33:25,1,2,1,4.36,15
7/25/2021 20:33:48,1,3,1,4.36,15
7/25/2021 20:34:13,1,4,1,4.36,15
7/25/2021 20:34:41,1,5,1,4.36,15
7/25/2021 20:35:05,1,6,1,4.36,15
7/25/2021 20:35:27,1,7,1,4.36,15
7/25/2021 20:35:53,1,8,1,4.36,15
7/25/2021 20:36:19,1,9,1,4.36,15
7/25/2021 20:36:49,1,10,2,4.36,15
MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/25/2021 20:33:02,1,1,1,4.37,0
