MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/19/2021 21:52:37,234,1,10,3.81,0
7/19/2021 22:35:15,234,2,2,3.8,15
7/19/2021 22:39:28,234,3,2,3.8,15
7/19/2021 22:41:38,234,4,3,3.81,15
7/19/2021 22:43:28,234,5,3,3.8,15
7/19/2021 22:49:57,234,6,2,3.8,15
7/19/2021 22:51:22,234,7,3,3.8,15
7/19/2021 22:52:20,234,8,3,3.8,15
7/19/2021 23:00:15,234,9,2,3.81,15
7/19/2021 23:00:57,234,10,3,3.8,15
7/19/2021 23:09:24,234,11,2,3.81,15
7/19/2021 23:20:39,234,12,10,3.81,15
7/19/2021 23:22:50,234,13,2,3.8,15
7/19/2021 23:31:07,234,14,2,3.8,15
7/19/2021 23:36:55,234,15,2,3.8,15
7/19/2021 23:44:54,234,16,10,3.82,15
7/19/2021 23:50:08,234,17,5,3.8,15
7/19/2021 23:57:02,234,18,2,3.8,15
7/19/2021 23:57:58,234,19,2,3.8,15
7/19/2021 23:59:25,234,20,2,3.8,15
7/20/2021 0:05:33,234,21,2,3.8,15
7/20/2021 0:18:07,234,22,2,3.8,15
7/20/2021 0:32:46,234,23,2,3.8,15
7/20/2021 0:35:10,234,24,2,3.8,15
7/20/2021 0:38:05,234,25,3,3.8,15
7/20/2021 1:04:37,234,26,4,3.8,15
7/20/2021 1:05:07,234,27,2,3.8,15
7/20/2021 1:06:21,234,28,3,3.8,15
7/20/2021 1:07:22,234,29,2,3.8,15
7/20/2021 1:24:45,234,30,2,3.79,15
7/20/2021 1:25:36,234,31,4,3.8,15
7/20/2021 1:26:20,234,32,2,3.8,15
7/20/2021 1:28:33,234,33,2,3.8,15
7/20/2021 1:29:04,234,34,2,3.8,15
7/20/2021 1:37:05,234,35,2,3.8,15
7/20/2021 1:48:32,234,36,3,3.8,15
7/20/2021 1:49:11,234,37,2,3.8,15
7/20/2021 1:54:22,234,38,2,3.8,15
7/20/2021 2:07:31,234,39,2,3.8,15
7/20/2021 2:07:58,234,40,2,3.8,15
7/20/2021 2:09:25,234,41,5,3.79,15
7/20/2021 2:10:26,234,42,2,3.8,15
7/20/2021 2:11:11,234,43,3,3.8,15
7/20/2021 2:15:55,234,44,4,3.79,15
7/20/2021 2:16:50,234,45,5,3.79,15
7/20/2021 2:30:56,234,46,2,3.8,15
7/20/2021 2:31:45,234,47,4,3.8,15
7/20/2021 2:39:31,234,48,1,3.8,15
7/20/2021 2:44:54,234,49,2,3.8,15
7/20/2021 2:47:41,234,50,2,3.8,15
7/20/2021 2:48:56,234,51,2,3.8,15
7/20/2021 2:54:49,234,52,2,3.79,15
7/20/2021 2:55:37,234,53,4,3.8,15
7/20/2021 2:57:03,234,54,2,3.79,15
7/20/2021 3:12:12,234,55,2,3.79,15
7/20/2021 3:13:00,234,56,2,3.79,15
7/20/2021 3:13:52,234,57,2,3.79,15
7/20/2021 3:17:24,234,58,2,3.8,15
7/20/2021 3:19:50,234,59,2,3.8,15
7/20/2021 3:23:34,234,60,3,3.79,15
7/20/2021 3:25:55,234,61,2,3.8,15
7/20/2021 3:39:26,234,62,6,3.79,15
7/20/2021 3:41:09,234,63,2,3.79,15
7/20/2021 3:44:59,234,64,5,3.8,15
7/20/2021 3:48:30,234,65,5,3.79,15
7/20/2021 3:49:54,234,66,10,3.79,15
7/20/2021 3:54:43,234,67,2,3.79,15
7/20/2021 3:56:55,234,68,4,3.79,15
7/20/2021 4:05:43,234,69,2,3.79,15
7/20/2021 4:07:16,234,70,2,3.79,15
7/20/2021 4:07:58,234,71,2,3.79,15
7/20/2021 4:19:45,234,72,3,3.78,15
7/20/2021 4:26:59,234,73,10,3.78,15
7/20/2021 4:27:36,234,74,2,3.79,15
7/20/2021 4:33:22,234,75,3,3.78,15
7/20/2021 4:36:0,234,76,2,3.79,15
7/20/2021 4:47:55,234,77,7,3.78,15
7/20/2021 4:52:40,234,78,2,3.78,15
7/20/2021 4:53:11,234,79,2,3.78,15
7/20/2021 6:46:00,234,80,4,3.78,15
7/20/2021 7:42:15,234,81,2,3.78,15
7/20/2021 7:52:45,234,82,2,3.78,15
7/20/2021 10:28:14,234,83,4,3.78,15
7/19/2021 13:30:47,234,1,5,3.75,0
7/19/2021 13:31:17,234,2,3,3.75,15
7/19/2021 13:32:18,234,3,2,3.76,15
7/19/2021 13:33:06,234,4,2,3.75,15
7/19/2021 13:40:15,234,5,2,3.75,15
7/19/2021 14:44:06,234,6,4,3.75,15
7/19/2021 14:44:55,234,7,6,3.75,15
7/19/2021 14:46:21,234,8,5,3.75,15
7/19/2021 14:47:17,234,9,2,3.75,15
7/19/2021 14:49:17,234,10,5,3.76,15
7/19/2021 14:50:01,234,11,2,3.75,15
7/19/2021 14:55:24,234,12,1,3.75,15
7/19/2021 15:11:39,234,13,2,3.75,15
7/19/2021 15:15:47,234,14,2,3.75,15
7/19/2021 15:16:34,234,15,2,3.75,15
7/19/2021 15:35:37,234,16,3,3.75,15
7/19/2021 15:36:17,234,17,3,3.75,15
7/19/2021 15:36:53,234,18,4,3.74,15
7/19/2021 15:43:37,234,19,2,3.75,15
7/19/2021 15:44:57,234,20,10,3.75,15
7/19/2021 15:50:30,234,21,2,3.74,15
7/19/2021 15:55:49,234,22,2,3.75,15
7/19/2021 16:01:45,234,23,5,3.74,15
7/19/2021 16:22:22,234,24,3,3.75,15
7/19/2021 16:23:28,234,25,4,3.75,15
7/19/2021 16:30:10,234,26,4,3.74,15
7/19/2021 16:32:00,234,27,3,3.74,15
7/19/2021 16:38:30,234,28,2,3.75,15
7/19/2021 16:56:54,234,29,5,3.74,15
7/19/2021 16:58:09,234,30,6,3.74,15
7/19/2021 16:58:37,234,31,2,3.74,15
7/19/2021 17:07:52,234,32,2,3.74,15
7/19/2021 17:09:28,234,33,2,3.74,15
7/19/2021 17:17:31,234,34,3,3.74,15
7/19/2021 17:19:46,234,35,5,3.74,15
7/19/2021 17:20:53,234,36,2,3.74,15
7/19/2021 17:22:09,234,37,2,3.74,15
7/19/2021 17:36:36,234,38,5,3.74,15
7/19/2021 17:46:28,234,39,4,3.74,15
7/19/2021 18:18:23,234,40,2,3.74,15
7/19/2021 18:19:09,234,41,6,3.74,15
7/19/2021 18:20:07,234,42,5,3.74,15
7/19/2021 19:05:02,234,43,10,3.74,15
7/19/2021 20:07:41,234,44,567,3.71,15
7/19/2021 20:32:25,234,45,224,3.7,15
7/19/2021 20:49:05,234,46,150,3.69,15
7/19/2021 21:31:51,234,47,387,3.69,15
7/19/2021 21:32:12,234,48,2,3.69,15
7/19/2021 21:43:56,234,49,108,3.67,15
7/19/2021 22:24:58,234,50,374,3.67,15
7/19/2021 22:36:53,234,51,73,3.67,15
7/19/2021 22:50:52,234,52,121,3.66,15
7/19/2021 22:52:34,234,53,15,3.67,15
7/19/2021 22:53:41,234,54,4,3.67,15
7/19/2021 22:55:11,234,55,2,3.66,15
7/19/2021 23:28:47,234,56,283,3.66,15
7/19/2021 23:33:23,234,57,35,3.65,15
7/19/2021 23:38:23,234,58,9,3.66,15
7/19/2021 23:46:11,234,59,3,3.65,15
7/19/2021 23:48:29,234,60,20,3.66,15
7/20/2021 0:50:10,234,61,199,3.65,15
7/20/2021 5:23:22,234,62,1780,3.62,15
7/19/2021 9:03:12,234,1,30,3.63,0
7/19/2021 9:06:02,234,2,3,3.63,15
7/19/2021 9:07:35,234,3,10,3.62,15
7/19/2021 9:08:14,234,4,3,3.63,15
7/19/2021 9:25:55,234,5,148,3.63,15
7/19/2021 10:49:36,234,6,72,3.62,15
7/19/2021 11:34:23,234,7,400,3.63,15
7/19/2021 17:34:32,234,8,2910,3.55,15
7/19/2021 17:47:54,234,9,100,3.54,15
7/19/2021 18:12:19,234,10,46,3.53,15
7/19/2021 19:56:08,234,11,940,3.52,15
7/19/2021 20:47:43,234,12,10,3.5,15
7/19/2021 23:40:38,234,13,722,3.48,15
7/20/2021 0:23:39,234,14,361,3.48,15
7/20/2021 0:44:19,234,15,160,3.49,15
7/20/2021 0:46:40,234,16,15,3.49,15
7/20/2021 1:37:55,234,17,437,3.49,15
7/20/2021 2:38:33,234,18,430,3.51,15
7/20/2021 2:53:36,234,19,105,3.49,15
7/20/2021 5:14:45,234,20,30,3.51,15
