MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
9/16/2021 12:01:10,5,1,1,4.04,15
9/16/2021 12:01:37,5,2,1,4.03,15
9/16/2021 12:04:01,5,3,1,4.04,15
9/16/2021 12:07:32,5,4,1,4.03,15
9/16/2021 12:36:39,5,5,1,4.03,15
9/16/2021 12:37:57,5,6,1,4.04,15
9/16/2021 12:44:28,5,7,1,4.03,15
9/16/2021 12:51:56,5,8,1,4.03,15
9/16/2021 12:53:31,5,9,1,4.03,15
9/16/2021 12:56:16,5,10,1,4.03,15
9/16/2021 13:08:50,5,11,1,4.03,15
9/16/2021 13:15:02,5,12,1,4.03,15
9/16/2021 13:19:16,5,13,1,4.04,15
9/16/2021 13:21:58,5,14,1,4.03,15
9/16/2021 13:26:29,5,15,1,4.03,15
9/16/2021 13:28:01,5,16,1,4.03,15
9/16/2021 13:30:01,5,17,1,4.03,15
9/16/2021 13:33:46,5,18,1,4.04,15
9/16/2021 13:40:59,5,19,1,4.03,15
9/16/2021 13:45:10,5,20,1,4.03,15
9/16/2021 13:48:11,5,21,1,4.03,15
9/16/2021 14:00:24,5,22,1,4.03,15
9/16/2021 14:05:28,5,23,1,4.03,15
9/16/2021 14:07:57,5,24,2,4.03,15
9/16/2021 14:10:45,5,25,1,4.03,15
9/16/2021 14:18:12,5,26,1,4.03,15
9/16/2021 14:22:59,5,27,1,4.03,15
9/16/2021 14:23:25,5,28,1,4.03,15
9/16/2021 14:26:43,5,29,1,4.03,15
9/16/2021 14:33:19,5,30,1,4.03,15
9/16/2021 14:37:13,5,31,1,4.03,15
9/16/2021 14:44:22,5,32,2,4.03,15
9/16/2021 14:48:35,5,33,1,4.03,15
9/16/2021 14:50:46,5,34,1,4.03,15
9/16/2021 14:54:20,5,35,1,4.03,15
9/16/2021 14:58:28,5,36,1,4.03,15
9/16/2021 15:04:31,5,37,1,4.03,15
9/16/2021 15:15:02,5,38,1,4.03,15
9/16/2021 15:18:37,5,39,1,4.03,15
9/16/2021 15:21:53,5,40,1,4.03,15
9/16/2021 15:28:17,5,41,1,4.03,15
9/16/2021 15:30:53,5,42,1,4.03,15
9/16/2021 15:38:21,5,43,2,4.03,15
9/16/2021 15:48:11,5,44,1,4.03,15
9/16/2021 15:59:34,5,45,1,4.03,15
9/16/2021 17:26:51,5,46,1,4.03,15
9/16/2021 17:27:30,5,47,1,4.03,15
9/16/2021 17:34:37,5,48,1,4.03,15
9/16/2021 17:39:23,5,49,1,4.03,15
9/16/2021 17:53:44,5,50,1,4.03,15
9/16/2021 17:54:58,5,51,1,4.03,15
9/16/2021 18:14:05,5,52,1,4.03,15
9/16/2021 18:15:16,5,53,1,4.03,15
9/16/2021 18:39:28,5,54,1,4.03,15
9/16/2021 19:03:47,5,55,1,4.02,15
9/16/2021 19:05:13,5,56,1,4.03,15
9/16/2021 19:28:45,5,57,1,4.02,15
9/16/2021 19:46:41,5,58,1,4.02,15
9/16/2021 20:04:54,5,59,1,4.02,15
