MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/19/2021 9:03:56,246,1,4,3.91,0
7/19/2021 9:04:32,246,2,3,3.91,15
7/19/2021 9:05:45,246,3,10,3.92,15
7/19/2021 9:06:27,246,4,2,3.91,15
7/19/2021 9:07:03,246,5,3,3.91,15
7/19/2021 9:07:27,246,6,1,3.91,15
7/19/2021 9:07:59,246,7,1,3.92,15
7/19/2021 9:08:22,246,8,1,3.91,15
7/19/2021 23:14:21,246,1,1,3.86,0
7/19/2021 23:16:09,246,2,1,3.86,15
7/20/2021 0:15:45,246,3,233,3.84,15
7/20/2021 2:32:37,246,4,762,3.78,15
7/20/2021 2:33:24,246,5,6,3.78,15
7/20/2021 2:36:30,246,6,13,3.78,15
7/20/2021 2:37:26,246,7,8,3.78,15
7/20/2021 4:53:17,246,8,1233,3.73,15
7/20/2021 7:38:55,246,9,1482,3.69,15
7/20/2021 12:36:31,246,10,2592,3.65,15
7/20/2021 12:45:02,246,11,22,3.65,15
7/20/2021 15:52:46,246,12,1626,3.6,15
7/20/2021 17:44:42,246,13,1010,3.58,15
7/20/2021 18:39:40,246,14,500,3.55,15
7/20/2021 19:10:27,246,15,120,3.55,15
7/20/2021 19:50:34,246,16,369,3.54,15
7/20/2021 20:50:21,246,17,522,3.51,15
7/20/2021 20:57:44,246,18,10,3.51,15
7/20/2021 21:55:03,246,19,131,3.52,15
7/20/2021 21:56:50,246,20,3,3.53,15
7/20/2021 21:58:12,246,21,12,3.53,15
7/20/2021 21:58:53,246,22,1,3.53,15
7/20/2021 21:59:16,246,23,1,3.53,15
7/20/2021 22:00:49,246,24,11,3.52,15
7/20/2021 22:01:17,246,25,1,3.52,15
7/20/2021 22:01:44,246,26,1,3.52,15
7/20/2021 22:02:11,246,27,1,3.52,15
7/20/2021 22:02:39,246,28,1,3.52,15
7/20/2021 22:03:16,246,29,1,3.53,15
7/20/2021 22:04:30,246,30,10,3.53,15
7/20/2021 22:07:08,246,31,11,3.53,15
7/20/2021 22:08:07,246,32,2,3.53,15
